CaseNum,Status_Short,Date,Status
2090097204,4-Approved,"June 24, 2021",Card Was Delivered
2090097207,4-Approved,"June 24, 2021",Card Was Delivered
2090099299,1-Fingerprint-taken,"June 24, 2021",Fingerprints Taken
2090099302,1-Fingerprint-taken,"June 24, 2021",Fingerprints Taken
2090100002,1-Fingerprint-taken,"June 24, 2021",Fingerprints Taken
2090100005,1-Fingerprint-taken,"June 24, 2021",Fingerprints Taken
2090103240,1-Fingerprint-taken,"June 24, 2021",Fingerprints Taken
2090103246,1-Fingerprint-taken,"June 24, 2021",Fingerprints Taken
2090113197,4-Approved,"June 24, 2021",Card Was Delivered
2090047261,4-Approved,"June 24, 2021",Card Was Delivered
2090086671,4-Approved,"June 24, 2021",New Card Is Being Produced
2090090615,4-Approved,"June 24, 2021",New Card Is Being Produced
2090090618,4-Approved,"June 24, 2021",New Card Is Being Produced
2090090621,4-Approved,"June 24, 2021",New Card Is Being Produced
2090092343,2a-RFE,"June 24, 2021",RFE Sent
2090092346,2a-RFE,"June 24, 2021",RFE Sent
2090092349,2a-RFE,"June 24, 2021",RFE Sent
2090097262,1-Fingerprint-taken,"June 24, 2021",Fingerprints Taken
2090097265,1-Fingerprint-taken,"June 24, 2021",Fingerprints Taken
2090098163,1-Fingerprint-taken,"June 24, 2021",Fingerprints Taken
2090098166,1-Fingerprint-taken,"June 24, 2021",Fingerprints Taken
2090098207,1-Fingerprint-taken,"June 24, 2021",Fingerprints Taken
2090098210,1-Fingerprint-taken,"June 24, 2021",Fingerprints Taken
2090098213,1-Fingerprint-taken,"June 24, 2021",Fingerprints Taken
2090099879,1-Fingerprint-taken,"June 24, 2021",Fingerprints Taken
2090099882,1-Fingerprint-taken,"June 24, 2021",Fingerprints Taken
2090100282,1-Fingerprint-taken,"June 24, 2021",Fingerprints Taken
2090100285,1-Fingerprint-taken,"June 24, 2021",Fingerprints Taken
2090004456,4-Denied,"June 25, 2021",Case Was Denied
2090010086,4-Approved,"June 25, 2021",Card Was Mailed To Me
2090010088,4-Approved,"June 25, 2021",Card Was Mailed To Me
2090010968,4-Approved,"June 25, 2021",Card Was Delivered
2090012430,4-Approved,"June 25, 2021",Card Was Mailed To Me
2090012433,4-Approved,"June 25, 2021",Card Was Mailed To Me
2090018806,4-Approved,"June 25, 2021",Case Was Approved
2090021956,4-Approved,"June 25, 2021",Case Was Approved
2090031515,2a-RFE,"June 25, 2021",RFE Sent
2090036406,4-Approved,"June 25, 2021",New Card Is Being Produced
2090041301,4-Approved,"June 25, 2021",Card Was Delivered
2090045396,9-Others,"June 25, 2021",Notice Explaining USCIS Actions Was Mailed
2090045399,9-Others,"June 25, 2021",Notice Explaining USCIS Actions Was Mailed
2090045739,2b-Expedite,"June 25, 2021",Expedite Request Received
2090045755,4-Approved,"June 25, 2021",Card Was Delivered
2090060145,4-Approved,"June 25, 2021",Card Was Mailed To Me
2090060147,4-Approved,"June 25, 2021",Card Was Mailed To Me
2090060150,4-Approved,"June 25, 2021",New Card Is Being Produced
2090060456,4-Approved,"June 25, 2021",Card Was Mailed To Me
2090067243,4-Approved,"June 25, 2021",New Card Is Being Produced
2090085146,4-Approved,"June 25, 2021",Card Was Mailed To Me
2090085149,4-Approved,"June 25, 2021",Card Was Mailed To Me
2090085152,4-Approved,"June 25, 2021",Card Was Mailed To Me
2090085155,4-Approved,"June 25, 2021",Card Was Mailed To Me
2090086875,4-Approved,"June 25, 2021",New Card Is Being Produced
2090086878,4-Approved,"June 25, 2021",New Card Is Being Produced
2090086881,4-Approved,"June 25, 2021",New Card Is Being Produced
2090086884,4-Approved,"June 25, 2021",New Card Is Being Produced
2090087976,4-Approved,"June 25, 2021",Card Was Mailed To Me
2090089751,4-Approved,"June 25, 2021",Card Was Mailed To Me
2090090081,4-Approved,"June 25, 2021",Card Was Mailed To Me
2090090105,2a-RFE,"June 25, 2021",RFE Sent
2090091124,4-Approved,"June 25, 2021",Card Was Mailed To Me
2090091448,4-Approved,"June 25, 2021",Card Was Delivered
2090091451,4-Approved,"June 25, 2021",Card Was Delivered
2090091454,4-Approved,"June 25, 2021",Card Was Delivered
2090093494,4-Approved,"June 25, 2021",New Card Is Being Produced
2090094665,4-Approved,"June 25, 2021",Card Was Delivered
2090094668,4-Approved,"June 25, 2021",Card Was Delivered
2090095039,4-Approved,"June 25, 2021",Card Was Mailed To Me
2090095107,2a-RFE,"June 25, 2021",RFE Sent
2090095110,2a-RFE,"June 25, 2021",RFE Sent
2090096460,4-Approved,"June 25, 2021",Card Was Delivered
2090096463,4-Approved,"June 25, 2021",Card Was Delivered
2090096466,4-Approved,"June 25, 2021",Card Was Delivered
2090096469,4-Approved,"June 25, 2021",Card Was Delivered
2090096520,2a-RFE,"June 25, 2021",RFE Sent
2090096523,2a-RFE,"June 25, 2021",RFE Sent
2090096553,4-Approved,"June 25, 2021",Card Was Delivered
2090096556,4-Approved,"June 25, 2021",Card Was Delivered
2090097283,4-Approved,"June 25, 2021",Card Was Mailed To Me
2090101150,0-Received,"June 25, 2021",Case Was Transferred
2090101153,0-Received,"June 25, 2021",Case Was Transferred
2090117061,4-Approved,"June 25, 2021",Card Was Mailed To Me
2090117064,4-Approved,"June 25, 2021",Card Was Mailed To Me
2090117067,4-Approved,"June 25, 2021",Card Was Mailed To Me
2090032631,4-Approved,"June 26, 2021",Card Was Delivered
2090052483,2a-RFE,"June 25, 2021",RFE Responded
2090053428,9-Others,"June 26, 2021",Document Was Mailed
2090053444,4-Approved,"June 26, 2021",Card Was Delivered
2090089782,4-Approved,"June 25, 2021",New Card Is Being Produced
2090089785,4-Approved,"June 25, 2021",New Card Is Being Produced
2090089788,4-Approved,"June 25, 2021",New Card Is Being Produced
2090089791,4-Approved,"June 25, 2021",New Card Is Being Produced
2090096184,4-Approved,"June 25, 2021",Card Was Delivered
2090096187,4-Approved,"June 25, 2021",Card Was Delivered
2090096351,4-Approved,"June 25, 2021",New Card Is Being Produced
2090096354,4-Approved,"June 25, 2021",New Card Is Being Produced
2090096357,4-Approved,"June 25, 2021",New Card Is Being Produced
2090096360,4-Approved,"June 25, 2021",New Card Is Being Produced
2090100845,1-Fingerprint-taken,"June 25, 2021",Fingerprints Taken
2090100848,1-Fingerprint-taken,"June 25, 2021",Fingerprints Taken
2090110517,1-Fingerprint-taken,"June 25, 2021",Fingerprints Taken
2090121778,1-Fingerprint-taken,"June 25, 2021",Fingerprints Taken
2090121781,1-Fingerprint-taken,"June 25, 2021",Fingerprints Taken
2090121787,1-Fingerprint-taken,"June 25, 2021",Fingerprints Taken
2090121790,1-Fingerprint-taken,"June 25, 2021",Fingerprints Taken
2090163786,1-Fingerprint-taken,"June 25, 2021",Fingerprints Taken
2090167184,1-Fingerprint-taken,"June 25, 2021",Fingerprints Taken
2090167187,1-Fingerprint-taken,"June 25, 2021",Fingerprints Taken
2090006506,3-Interview,"June 28, 2021",Interview Was Scheduled
2090006509,3-Interview,"June 28, 2021",Interview Was Scheduled
2090006682,4-Approved,"June 28, 2021",Card Was Delivered
2090008502,4-Approved,"June 28, 2021",Card Was Mailed To Me
2090017256,4-Approved,"June 28, 2021",Card Was Mailed To Me
2090017259,4-Approved,"June 28, 2021",Card Was Mailed To Me
2090017262,4-Approved,"June 28, 2021",Card Was Mailed To Me
2090018190,0-Received,"June 28, 2021",Case Was Transferred
2090020395,2a-RFE,"June 28, 2021",RFE Sent
2090020398,2a-RFE,"June 28, 2021",RFE Sent
2090020401,2a-RFE,"June 28, 2021",RFE Sent
2090020404,2a-RFE,"June 28, 2021",RFE Sent
2090036406,4-Approved,"June 28, 2021",Case Was Approved
2090041731,4-Approved,"June 28, 2021",Card Was Mailed To Me
2090045428,4-Approved,"June 28, 2021",Card Was Mailed To Me
2090045431,4-Approved,"June 28, 2021",Card Was Mailed To Me
2090045434,4-Approved,"June 28, 2021",Card Was Mailed To Me
2090053435,4-Approved,"June 28, 2021",Card Was Mailed To Me
2090059766,4-Approved,"June 28, 2021",Card Was Mailed To Me
2090060150,4-Approved,"June 28, 2021",Case Was Approved
2090062475,4-Approved,"June 28, 2021",Card Was Mailed To Me
2090062545,4-Approved,"June 28, 2021",Case Was Approved
2090062548,4-Approved,"June 28, 2021",Case Was Approved
2090062551,4-Approved,"June 28, 2021",Case Was Approved
2090062567,4-Approved,"June 28, 2021",New Card Is Being Produced
2090062573,4-Approved,"June 28, 2021",New Card Is Being Produced
2090062662,4-Approved,"June 28, 2021",Card Was Mailed To Me
2090062720,4-Approved,"June 28, 2021",Card Was Mailed To Me
2090063606,1-Fingerprint-taken,"June 28, 2021",Fingerprints Taken
2090067243,4-Approved,"June 28, 2021",Case Was Approved
2090069390,2a-RFE,"June 28, 2021",RFE Responded
2090084650,3-Interview,"June 28, 2021",Interview Was Ready
2090084652,3-Interview,"June 28, 2021",Interview Was Ready
2090086053,4-Approved,"June 28, 2021",Card Was Mailed To Me
2090086666,4-Approved,"June 28, 2021",Case Was Approved
2090086875,4-Approved,"June 28, 2021",Case Was Approved
2090086878,4-Approved,"June 28, 2021",Case Was Approved
2090086881,4-Approved,"June 28, 2021",Case Was Approved
2090086884,4-Approved,"June 28, 2021",Case Was Approved
2090087500,4-Approved,"June 28, 2021",Card Was Mailed To Me
2090087983,4-Approved,"June 28, 2021",Card Was Mailed To Me
2090089086,4-Approved,"June 28, 2021",Card Was Mailed To Me
2090089782,4-Approved,"June 28, 2021",Case Was Approved
2090089785,4-Approved,"June 28, 2021",Case Was Approved
2090089788,4-Approved,"June 28, 2021",Case Was Approved
2090089791,4-Approved,"June 28, 2021",Case Was Approved
2090089801,4-Approved,"June 28, 2021",Card Was Mailed To Me
2090090078,2a-RFE,"June 28, 2021",RFE Responded
2090090615,4-Approved,"June 28, 2021",Case Was Approved
2090090618,4-Approved,"June 28, 2021",Case Was Approved
2090090621,4-Approved,"June 28, 2021",Case Was Approved
2090092469,2a-RFE,"June 28, 2021",RFE Sent
2090093457,2a-RFE,"June 28, 2021",RFE Sent
2090093460,2a-RFE,"June 28, 2021",RFE Sent
2090093462,2a-RFE,"June 28, 2021",RFE Sent
2090093482,2a-RFE,"June 28, 2021",RFE Sent
2090093494,4-Approved,"June 28, 2021",Case Was Approved
2090094619,1-Fingerprint-taken,"June 28, 2021",Fingerprints Taken
2090094622,1-Fingerprint-taken,"June 28, 2021",Fingerprints Taken
2090095231,4-Approved,"June 28, 2021",Card Was Mailed To Me
2090095814,4-Approved,"June 28, 2021",Card Was Mailed To Me
2090095817,4-Approved,"June 28, 2021",Card Was Mailed To Me
2090095820,4-Approved,"June 28, 2021",Card Was Mailed To Me
2090096074,4-Approved,"June 28, 2021",New Card Is Being Produced
2090096077,4-Approved,"June 28, 2021",New Card Is Being Produced
2090096351,4-Approved,"June 28, 2021",Case Was Approved
2090096354,4-Approved,"June 28, 2021",Case Was Approved
2090096357,4-Approved,"June 28, 2021",Case Was Approved
2090096360,4-Approved,"June 28, 2021",Case Was Approved
2090096514,2a-RFE,"June 28, 2021",RFE Sent
2090096754,4-Approved,"June 28, 2021",Card Was Mailed To Me
2090097690,4-Approved,"June 28, 2021",New Card Is Being Produced
2090097692,4-Approved,"June 28, 2021",New Card Is Being Produced
2090097695,4-Approved,"June 28, 2021",New Card Is Being Produced
2090097698,4-Approved,"June 28, 2021",New Card Is Being Produced
2090097761,1-Fingerprint-taken,"June 28, 2021",Fingerprints Taken
2090097764,1-Fingerprint-taken,"June 28, 2021",Fingerprints Taken
2090098758,2a-RFE,"June 28, 2021",RFE Sent
2090099545,1-Fingerprint-taken,"June 28, 2021",Fingerprints Taken
2090099548,1-Fingerprint-taken,"June 28, 2021",Fingerprints Taken
2090099551,1-Fingerprint-taken,"June 28, 2021",Fingerprints Taken
2090102719,4-Approved,"June 28, 2021",New Card Is Being Produced
2090102722,4-Approved,"June 28, 2021",New Card Is Being Produced
2090069387,2a-RFE,"June 28, 2021",RFE Responded
2090089870,1-Fingerprint-taken,"June 28, 2021",Fingerprints Taken
2090095113,1-Fingerprint-taken,"June 28, 2021",Fingerprints Taken
2090095849,2a-RFE,"June 28, 2021",RFE Sent
2090095852,2a-RFE,"June 28, 2021",RFE Sent
2090095855,2a-RFE,"June 28, 2021",RFE Sent
2090095858,2a-RFE,"June 28, 2021",RFE Sent
2090096048,1-Fingerprint-taken,"June 28, 2021",Fingerprints Taken
2090096051,1-Fingerprint-taken,"June 28, 2021",Fingerprints Taken
2090099460,4-Approved,"June 28, 2021",New Card Is Being Produced
2090100362,1-Fingerprint-taken,"June 28, 2021",Fingerprints Taken
2090100365,1-Fingerprint-taken,"June 28, 2021",Fingerprints Taken
2090102712,1-Fingerprint-taken,"June 28, 2021",Fingerprints Taken
2090102715,1-Fingerprint-taken,"June 28, 2021",Fingerprints Taken
2090003341,9-Others,"June 29, 2021",Notice Explaining USCIS Actions Was Mailed
2090018806,4-Approved,"June 29, 2021",Card Was Mailed To Me
2090032425,4-Approved,"June 29, 2021",New Card Is Being Produced
2090034530,4-Approved,"June 29, 2021",New Card Is Being Produced
2090036406,4-Approved,"June 29, 2021",Card Was Mailed To Me
2090060145,4-Approved,"June 29, 2021",Card Was Delivered
2090060147,4-Approved,"June 29, 2021",Card Was Delivered
2090060150,4-Approved,"June 29, 2021",Card Was Mailed To Me
2090062545,4-Approved,"June 29, 2021",Card Was Mailed To Me
2090062548,4-Approved,"June 29, 2021",Card Was Mailed To Me
2090062551,4-Approved,"June 29, 2021",Card Was Mailed To Me
2090067243,4-Approved,"June 29, 2021",Card Was Mailed To Me
2090086666,4-Approved,"June 29, 2021",Card Was Mailed To Me
2090086671,4-Approved,"June 29, 2021",Card Was Mailed To Me
2090089751,4-Approved,"June 29, 2021",Card Was Delivered
2090089782,4-Approved,"June 29, 2021",Card Was Mailed To Me
2090089785,4-Approved,"June 29, 2021",Card Was Mailed To Me
2090089788,4-Approved,"June 29, 2021",Card Was Mailed To Me
2090089791,4-Approved,"June 29, 2021",Card Was Mailed To Me
2090090096,4-Approved,"June 29, 2021",Card Was Delivered
2090090099,4-Approved,"June 29, 2021",Card Was Delivered
2090090615,4-Approved,"June 29, 2021",Card Was Mailed To Me
2090090618,4-Approved,"June 29, 2021",Card Was Mailed To Me
2090090621,4-Approved,"June 29, 2021",Card Was Mailed To Me
2090090741,2a-RFE,"June 29, 2021",RFE Sent
2090092033,2a-RFE,"June 29, 2021",RFE Sent
2090093059,4-Approved,"June 29, 2021",New Card Is Being Produced
2090093494,4-Approved,"June 29, 2021",Card Was Mailed To Me
2090094420,4-Approved,"June 29, 2021",New Card Is Being Produced
2090094625,4-Approved,"June 29, 2021",New Card Is Being Produced
2090094728,4-Approved,"June 29, 2021",New Card Is Being Produced
2090094899,2a-RFE,"June 29, 2021",RFE Sent
2090094902,2a-RFE,"June 29, 2021",RFE Sent
2090094905,2a-RFE,"June 29, 2021",RFE Sent
2090094908,2a-RFE,"June 29, 2021",RFE Sent
2090095082,2a-RFE,"June 29, 2021",RFE Sent
2090095085,2a-RFE,"June 29, 2021",RFE Sent
2090095288,4-Approved,"June 29, 2021",New Card Is Being Produced
2090095823,2a-RFE,"June 29, 2021",RFE Sent
2090095826,4-Approved,"June 29, 2021",New Card Is Being Produced
2090095829,4-Approved,"June 29, 2021",New Card Is Being Produced
2090095832,4-Approved,"June 29, 2021",New Card Is Being Produced
2090095886,2a-RFE,"June 29, 2021",RFE Sent
2090096074,4-Approved,"June 29, 2021",Case Was Approved
2090096077,4-Approved,"June 29, 2021",Case Was Approved
2090096113,4-Approved,"June 29, 2021",New Card Is Being Produced
2090096116,4-Approved,"June 29, 2021",New Card Is Being Produced
2090096164,2a-RFE,"June 29, 2021",RFE Sent
2090096314,4-Approved,"June 29, 2021",New Card Is Being Produced
2090096317,4-Approved,"June 29, 2021",New Card Is Being Produced
2090096496,2a-RFE,"June 29, 2021",RFE Sent
2090096951,2a-RFE,"June 29, 2021",RFE Sent
2090100011,4-Approved,"June 29, 2021",New Card Is Being Produced
2090100094,4-Approved,"June 29, 2021",New Card Is Being Produced
2090100863,0-Received,"June 29, 2021",Case Was Transferred
2090100866,0-Received,"June 29, 2021",Case Was Transferred
2090105580,4-Approved,"June 29, 2021",New Card Is Being Produced
2090115695,2a-RFE,"June 29, 2021",RFE Sent
2090115698,2a-RFE,"June 29, 2021",RFE Sent
2090119150,4-Approved,"June 29, 2021",New Card Is Being Produced
2090045130,4-Approved,"June 29, 2021",New Card Is Being Produced
2090047151,4-Approved,"June 29, 2021",New Card Is Being Produced
2090066075,2a-RFE,"June 29, 2021",RFE Responded
2090066077,2a-RFE,"June 29, 2021",RFE Responded
2090066079,2a-RFE,"June 29, 2021",RFE Responded
2090089760,2a-RFE,"June 29, 2021",RFE Responded
2090090075,2a-RFE,"June 29, 2021",RFE Responded
2090090779,1-Fingerprint-taken,"June 29, 2021",Fingerprints Taken
2090093821,2a-RFE,"June 29, 2021",RFE Responded
2090093824,2a-RFE,"June 29, 2021",RFE Responded
2090093857,4-Approved,"June 29, 2021",New Card Is Being Produced
2090094674,4-Approved,"June 29, 2021",New Card Is Being Produced
2090094677,4-Approved,"June 29, 2021",New Card Is Being Produced
2090095243,4-Approved,"June 29, 2021",New Card Is Being Produced
2090096002,4-Approved,"June 29, 2021",New Card Is Being Produced
2090100515,2a-RFE,"June 29, 2021",RFE Responded
2090006171,2b-Expedite,"June 30, 2021",Expedite Request Received
2090009286,4-Approved,"July 1, 2021",New Card Is Being Produced
2090010086,4-Approved,"June 30, 2021",Card Was Delivered
2090010088,4-Approved,"June 30, 2021",Card Was Delivered
2090012430,4-Approved,"June 30, 2021",Card Was Delivered
2090012433,4-Approved,"June 30, 2021",Card Was Delivered
2090018301,4-Approved,"July 1, 2021",New Card Is Being Produced
2090018304,4-Approved,"July 1, 2021",New Card Is Being Produced
2090021956,4-Approved,"June 30, 2021",Card Was Mailed To Me
2090029431,4-Approved,"June 30, 2021",Case Was Approved
2090032040,2a-RFE,"June 30, 2021",RFE Responded
2090041940,2a-RFE,"June 30, 2021",RFE Sent
2090045633,9-Others,"July 01, 2021",Document Was Mailed
2090060418,2a-RFE,"June 30, 2021",RFE Responded
2090060456,4-Approved,"June 30, 2021",Card Was Delivered
2090061900,2a-RFE,"June 30, 2021",RFE Responded
2090063606,4-Approved,"June 30, 2021",New Card Is Being Produced
2090073218,4-Approved,"June 30, 2021",New Card Is Being Produced
2090073221,4-Approved,"June 30, 2021",New Card Is Being Produced
2090085146,4-Approved,"June 30, 2021",Card Was Delivered
2090085149,4-Approved,"June 30, 2021",Card Was Delivered
2090085152,4-Approved,"June 30, 2021",Card Was Delivered
2090085155,4-Approved,"June 30, 2021",Card Was Delivered
2090085512,4-Approved,"June 30, 2021",New Card Is Being Produced
2090086053,4-Approved,"June 30, 2021",Card Was Delivered
2090086067,2a-RFE,"June 30, 2021",RFE Responded
2090086070,2a-RFE,"June 30, 2021",RFE Responded
2090086875,4-Approved,"June 30, 2021",Card Was Mailed To Me
2090086878,4-Approved,"June 30, 2021",Card Was Mailed To Me
2090086881,4-Approved,"June 30, 2021",Card Was Mailed To Me
2090086884,4-Approved,"June 30, 2021",Card Was Mailed To Me
2090087976,4-Approved,"June 30, 2021",Card Was Delivered
2090089086,4-Approved,"June 30, 2021",Card Was Delivered
2090090081,4-Approved,"June 30, 2021",Card Was Delivered
2090091124,4-Approved,"June 30, 2021",Card Was Delivered
2090091900,4-Approved,"June 30, 2021",New Card Is Being Produced
2090093738,4-Approved,"June 30, 2021",New Card Is Being Produced
2090093741,2a-RFE,"June 30, 2021",RFE Sent
2090093750,2a-RFE,"June 30, 2021",RFE Sent
2090094671,4-Approved,"June 30, 2021",New Card Is Being Produced
2090094680,4-Approved,"June 30, 2021",New Card Is Being Produced
2090095048,4-Approved,"June 30, 2021",New Card Is Being Produced
2090095231,4-Approved,"June 30, 2021",Card Was Delivered
2090095284,4-Approved,"June 30, 2021",New Card Is Being Produced
2090095720,4-Approved,"June 30, 2021",New Card Is Being Produced
2090095723,4-Approved,"June 30, 2021",New Card Is Being Produced
2090095726,4-Approved,"June 30, 2021",New Card Is Being Produced
2090095736,4-Approved,"June 30, 2021",New Card Is Being Produced
2090095739,4-Approved,"June 30, 2021",New Card Is Being Produced
2090095814,4-Approved,"June 30, 2021",Card Was Delivered
2090095817,4-Approved,"June 30, 2021",Card Was Delivered
2090095820,4-Approved,"June 30, 2021",Card Was Delivered
2090095900,4-Approved,"June 30, 2021",New Card Is Being Produced
2090096175,4-Approved,"June 30, 2021",New Card Is Being Produced
2090096178,4-Approved,"June 30, 2021",New Card Is Being Produced
2090096181,4-Approved,"June 30, 2021",New Card Is Being Produced
2090096351,4-Approved,"June 30, 2021",Card Was Mailed To Me
2090096354,4-Approved,"June 30, 2021",Card Was Mailed To Me
2090096357,4-Approved,"June 30, 2021",Card Was Mailed To Me
2090096360,4-Approved,"June 30, 2021",Card Was Mailed To Me
2090096385,7-Withdrawn,"June 30, 2021",Withdrawal Acknowledged
2090096541,4-Approved,"June 30, 2021",New Card Is Being Produced
2090096550,4-Approved,"June 30, 2021",New Card Is Being Produced
2090096562,4-Approved,"June 30, 2021",New Card Is Being Produced
2090096568,4-Approved,"June 30, 2021",New Card Is Being Produced
2090096794,4-Approved,"June 30, 2021",New Card Is Being Produced
2090096797,4-Approved,"June 30, 2021",New Card Is Being Produced
2090097131,4-Approved,"June 30, 2021",New Card Is Being Produced
2090097134,4-Approved,"June 30, 2021",New Card Is Being Produced
2090097886,2a-RFE,"June 30, 2021",RFE Sent
2090097889,2a-RFE,"June 30, 2021",RFE Sent
2090097892,2a-RFE,"June 30, 2021",RFE Sent
2090098819,4-Approved,"June 30, 2021",New Card Is Being Produced
2090098822,2a-RFE,"June 30, 2021",RFE Sent
2090100002,9-Others,"June 30, 2021",Notice Returned
2090101898,2a-RFE,"June 30, 2021",RFE Sent
2090102719,4-Approved,"June 30, 2021",Card Was Mailed To Me
2090102722,4-Approved,"June 30, 2021",Card Was Mailed To Me
2090103321,4-Approved,"June 30, 2021",New Card Is Being Produced
2090103993,2a-RFE,"June 30, 2021",RFE Responded
2090103996,2a-RFE,"June 30, 2021",RFE Responded
2090106691,2a-RFE,"June 30, 2021",RFE Sent
2090106694,2a-RFE,"June 30, 2021",RFE Sent
2090117061,4-Approved,"June 30, 2021",Card Was Delivered
2090117064,4-Approved,"June 30, 2021",Card Was Delivered
2090117067,4-Approved,"June 30, 2021",Card Was Delivered
2090008502,4-Approved,"July 1, 2021",Card Was Delivered
2090017256,4-Approved,"July 1, 2021",Card Was Delivered
2090017259,4-Approved,"July 1, 2021",Card Was Delivered
2090017262,4-Approved,"July 1, 2021",Card Was Delivered
2090032425,4-Approved,"July 1, 2021",Card Was Mailed To Me
2090034530,4-Approved,"July 1, 2021",Card Was Mailed To Me
2090036107,2a-RFE,"July 1, 2021",RFE Sent
2090041731,4-Approved,"July 1, 2021",Card Was Delivered
2090045130,4-Approved,"July 1, 2021",Case Was Approved
2090047151,4-Approved,"July 1, 2021",Case Was Approved
2090053435,4-Approved,"July 1, 2021",Card Was Delivered
2090059766,4-Approved,"July 1, 2021",Card Was Delivered
2090060150,4-Approved,"July 1, 2021",Card Was Delivered
2090062475,4-Approved,"July 1, 2021",Card Was Delivered
2090062567,4-Approved,"July 1, 2021",Card Was Mailed To Me
2090062573,4-Approved,"July 1, 2021",Card Was Mailed To Me
2090062662,4-Approved,"July 1, 2021",Card Was Delivered
2090062720,4-Approved,"July 1, 2021",Card Was Delivered
2090063606,4-Approved,"July 1, 2021",Case Was Approved
2090073218,4-Approved,"July 1, 2021",Case Was Approved
2090073221,4-Approved,"July 1, 2021",Case Was Approved
2090084650,3-Interview,"July 1, 2021",Interview Was Scheduled
2090084652,3-Interview,"July 1, 2021",Interview Was Scheduled
2090085512,4-Approved,"July 1, 2021",Case Was Approved
2090087500,4-Approved,"July 1, 2021",Card Was Delivered
2090087983,4-Approved,"July 1, 2021",Card Was Delivered
2090089801,4-Approved,"July 1, 2021",Card Was Delivered
2090089965,2b-Expedite,"July 1, 2021",Expedite Request Denied
2090091900,4-Approved,"July 1, 2021",Case Was Approved
2090093059,4-Approved,"July 1, 2021",Card Was Mailed To Me
2090093738,4-Approved,"July 1, 2021",Case Was Approved
2090093857,4-Approved,"July 1, 2021",Case Was Approved
2090094420,4-Approved,"July 1, 2021",Case Was Approved
2090094625,4-Approved,"July 1, 2021",Case Was Approved
2090094671,4-Approved,"July 1, 2021",Case Was Approved
2090094674,4-Approved,"July 1, 2021",Case Was Approved
2090094677,4-Approved,"July 1, 2021",Case Was Approved
2090094680,4-Approved,"July 1, 2021",Case Was Approved
2090094728,4-Approved,"July 1, 2021",Case Was Approved
2090095039,4-Approved,"July 1, 2021",Card Was Delivered
2090095048,4-Approved,"July 1, 2021",Case Was Approved
2090095148,4-Approved,"July 1, 2021",New Card Is Being Produced
2090095151,4-Approved,"July 1, 2021",New Card Is Being Produced
2090095154,4-Approved,"July 1, 2021",New Card Is Being Produced
2090095157,4-Approved,"July 1, 2021",New Card Is Being Produced
2090095243,4-Approved,"July 1, 2021",Case Was Approved
2090095284,4-Approved,"July 1, 2021",Case Was Approved
2090095288,4-Approved,"July 1, 2021",Case Was Approved
2090095720,4-Approved,"July 1, 2021",Case Was Approved
2090095723,4-Approved,"July 1, 2021",Case Was Approved
2090095726,4-Approved,"July 1, 2021",Case Was Approved
2090095736,4-Approved,"July 1, 2021",Case Was Approved
2090095739,4-Approved,"July 1, 2021",Case Was Approved
2090095826,4-Approved,"July 1, 2021",Card Was Mailed To Me
2090095829,4-Approved,"July 1, 2021",Case Was Approved
2090095832,4-Approved,"July 1, 2021",Case Was Approved
2090095900,4-Approved,"July 1, 2021",Case Was Approved
2090096002,2a-RFE,"July 1, 2021",RFE Sent
2090096074,4-Approved,"July 1, 2021",Card Was Mailed To Me
2090096077,4-Approved,"July 1, 2021",Card Was Mailed To Me
2090096113,4-Approved,"July 1, 2021",Card Was Mailed To Me
2090096116,4-Approved,"July 1, 2021",Card Was Mailed To Me
2090096175,4-Approved,"July 1, 2021",Case Was Approved
2090096178,4-Approved,"July 1, 2021",Case Was Approved
2090096181,4-Approved,"July 1, 2021",Case Was Approved
2090096314,4-Approved,"July 1, 2021",Case Was Approved
2090096317,4-Approved,"July 1, 2021",Case Was Approved
2090096541,4-Approved,"July 1, 2021",Case Was Approved
2090096550,4-Approved,"July 1, 2021",Case Was Approved
2090096562,4-Approved,"July 1, 2021",Case Was Approved
2090096568,4-Approved,"July 1, 2021",Case Was Approved
2090096754,4-Approved,"July 1, 2021",Card Was Delivered
2090096794,4-Approved,"July 1, 2021",Case Was Approved
2090096797,4-Approved,"July 1, 2021",Case Was Approved
2090097131,4-Approved,"July 1, 2021",Case Was Approved
2090097134,4-Approved,"July 1, 2021",Case Was Approved
2090097283,4-Approved,"July 1, 2021",Card Was Delivered
2090097690,4-Approved,"July 1, 2021",Card Was Mailed To Me
2090097692,4-Approved,"July 1, 2021",Card Was Mailed To Me
2090097695,4-Approved,"July 1, 2021",Card Was Mailed To Me
2090097698,4-Approved,"July 1, 2021",Card Was Mailed To Me
2090098819,4-Approved,"July 1, 2021",Case Was Approved
2090099460,4-Approved,"July 1, 2021",Card Was Mailed To Me
2090100011,4-Approved,"July 1, 2021",Case Was Approved
2090100094,4-Approved,"July 1, 2021",Case Was Approved
2090103321,4-Approved,"July 1, 2021",Case Was Approved
2090105580,4-Approved,"July 1, 2021",Case Was Approved
2090119150,4-Approved,"July 1, 2021",Case Was Approved
2090165129,0-Received,"July 1, 2021",Case Was Transferred
2090045428,4-Approved,"July 1, 2021",Card Was Delivered
2090045431,4-Approved,"July 1, 2021",Card Was Delivered
2090045434,4-Approved,"July 1, 2021",Card Was Delivered
