CaseNum,Status_Short,Date,Status,Generated_at,Desc
2090052477,4-Approved,2021-05-12,Card Was Delivered,20210512-214324,"On May 12, 2021, the Post Office delivered your new card for Receipt Number WAC2090052477, to the address that you gave us.  The tracking number assigned is 9205590153708606881575.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090052480,4-Approved,2021-05-12,Card Was Delivered,20210512-214324,"On May 12, 2021, the Post Office delivered your new card for Receipt Number WAC2090052480, to the address that you gave us.  The tracking number assigned is 9205590153708606882275.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090052483,2a-RFE,2021-06-25,RFE Responded,20210626-212213,"On June 25, 2021, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090052483.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090052486,4-Approved,2021-05-05,Card Was Delivered,20210506-075530,"On May 5, 2021, the Post Office delivered your new card for Receipt Number WAC2090052486, to the address that you gave us.  The tracking number assigned is 9205590153708606618782.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090052489,4-Approved,2021-05-05,Card Was Delivered,20210506-075530,"On May 5, 2021, the Post Office delivered your new card for Receipt Number WAC2090052489, to the address that you gave us.  The tracking number assigned is 9205590153708606618560.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090052492,4-Approved,2021-05-05,Card Was Delivered,20210506-075530,"On May 5, 2021, the Post Office delivered your new card for Receipt Number WAC2090052492, to the address that you gave us.  The tracking number assigned is 9205590153708606618836.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090052495,4-Approved,2021-05-05,Card Was Delivered,20210506-075530,"On May 5, 2021, the Post Office delivered your new card for Receipt Number WAC2090052495, to the address that you gave us.  The tracking number assigned is 9205590153708606619123.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090052498,4-Approved,2022-01-20,Card Was Delivered,20220121-101013,"On January 20, 2022, the Post Office delivered your new card for Receipt Number WAC2090052498, to the address that you gave us.  The tracking number assigned is 9205590153708616990434.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090052609,4-Approved,2021-04-08,Card Was Mailed To Me,20210415-193458,"On April 8, 2021, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090052609, to the address you gave us.  If you do not receive your card by April 23, 2021, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090052612,4-Approved,2021-04-08,Card Was Mailed To Me,20210415-193458,"On April 8, 2021, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090052612, to the address you gave us.  If you do not receive your card by April 23, 2021, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090052621,2a-RFE,2021-05-17,RFE Responded,20210518-115708,"On May 17, 2021, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090052621.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090052631,1-Fingerprint-taken,2020-02-25,Fingerprints Taken,20210415-193458,"As of February 25, 2020, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090052631, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090052654,4-Approved,2021-07-21,Card Was Delivered,20210722-081559,"On July 21, 2021, the Post Office delivered your new card for Receipt Number WAC2090052654, to the address that you gave us.  The tracking number assigned is 9205590153708409762699.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090052690,1-Fingerprint-taken,2020-02-28,Fingerprints Taken,20210415-193458,"As of February 28, 2020, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090052690, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090052720,2a-RFE,2021-06-22,RFE Responded,20210623-083532,"On June 22, 2021, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090052720.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090052852,4-Approved,2021-05-14,Card Was Mailed To Me,20210515-095827,"On May 14, 2021, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090052852, to the address you gave us.  If you do not receive your card by May 29, 2021, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090052855,4-Approved,2021-05-19,Card Was Delivered,20210519-191615,"On May 19, 2021, the Post Office delivered your new card for Receipt Number WAC2090052855, to the address that you gave us.  The tracking number assigned is 9205590153708607079018.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090052872,4-Approved,2020-09-01,Case Was Approved,20210501-203620,"We approved your Form I-485, Application to Register Permanent Residence or Adjust Status."
2090052879,0-Received,2020-01-17,Fingerprint Fee Was Received,20210415-193458,"On January 17, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090052879. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090052918,4-Approved,2022-02-24,Card Was Delivered,20220225-075929,"On February 24, 2022, the Post Office delivered your new card for Receipt Number WAC2090052918, to the address that you gave us.  The tracking number assigned is 9205590153708618764156.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090052921,4-Approved,2022-02-24,Card Was Delivered,20220225-075929,"On February 24, 2022, the Post Office delivered your new card for Receipt Number WAC2090052921, to the address that you gave us.  The tracking number assigned is 9205590153708618765207.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090052924,8-Rejected,2020-01-17,Rejected-Improperly Filed,20210415-193458,"On January 17, 2020, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090052924, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090052943,2a-RFE,2022-02-16,RFE Responded,20220217-074300,"On February 16, 2022, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090052943.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090052946,2a-RFE,2022-02-16,RFE Responded,20220217-074300,"On February 16, 2022, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090052946.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090052949,2a-RFE,2022-02-16,RFE Responded,20220217-074300,"On February 16, 2022, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090052949.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090052952,2a-RFE,2022-02-16,RFE Responded,20220217-074300,"On February 16, 2022, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090052952.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090052966,4-Approved,2021-05-04,Card Was Mailed To Me,20210504-183723,"On May 4, 2021, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090052966, to the address you gave us.  If you do not receive your card by May 19, 2021, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090052969,4-Approved,2021-05-05,Card Was Mailed To Me,20210506-075530,"On May 5, 2021, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090052969, to the address you gave us.  If you do not receive your card by May 20, 2021, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090052973,2a-RFE,2021-06-23,RFE Responded,20210624-100600,"On June 23, 2021, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090052973.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090052976,4-Approved,2021-05-06,Card Was Delivered,20210507-080151,"On May 6, 2021, the Post Office delivered your new card for Receipt Number WAC2090052976, to the address that you gave us.  The tracking number assigned is 9205590153708606688334.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090052979,2a-RFE,2022-02-26,RFE Responded,20220227-103115,"On February 26, 2022, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090052979.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090053070,8-Rejected,2020-01-21,Rejected-Improperly Filed,20210415-193458,"On January 21, 2020, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090053070, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090053073,8-Rejected,2020-01-21,Rejected-Improperly Filed,20210415-193458,"On January 21, 2020, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090053073, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090053407,8-Rejected,2020-01-21,Rejected-Improperly Filed,20210415-193458,"On January 21, 2020, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090053407, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090053410,8-Rejected,2020-01-21,Rejected-Improperly Filed,20210415-193458,"On January 21, 2020, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090053410, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090053422,0-Received,2019-12-23,Case Was Received,20210501-203620,"We received your Form I-485, Application to Register Permanent Residence or Adjust Status."
2090053425,4-Approved,2021-05-17,Card Was Delivered,20210518-115708,"On May 17, 2021, the Post Office delivered your new card for Receipt Number WAC2090053425, to the address that you gave us.  The tracking number assigned is 9205590153708607037360.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090053428,4-Approved,2021-05-17,Card Was Delivered,20210518-115708,"On May 17, 2021, the Post Office delivered your new card for Receipt Number WAC2090053428, to the address that you gave us.  The tracking number assigned is 9205590153708607037018.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090053435,4-Approved,2021-07-01,Card Was Delivered,20210701-182657,"On July 1, 2021, the Post Office delivered your new card for Receipt Number WAC2090053435, to the address that you gave us.  The tracking number assigned is 9205590153708608602499.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090053438,4-Approved,2021-06-10,Card Was Mailed To Me,20210610-201623,"On June 10, 2021, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090053438, to the address you gave us.  If you do not receive your card by June 25, 2021, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090053441,4-Approved,2021-04-08,Card Was Mailed To Me,20210415-193458,"On April 8, 2021, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090053441, to the address you gave us.  If you do not receive your card by April 23, 2021, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090053444,4-Approved,2021-06-26,Card Was Delivered,20210626-212213,"On June 26, 2021, the Post Office delivered your new card for Receipt Number WAC2090053444, to the address that you gave us.  The tracking number assigned is 9205590153708608417666.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090053448,4-Approved,2021-05-27,Case Was Approved,20210527-063540,"On May 27, 2021, we approved your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090053448.  We sent you an approval notice.  Please follow the instructions in the notice. If you do not receive your approval notice by June 11, 2021, please go to www.uscis.gov/e-request.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address.  "
2090053457,1-Fingerprint-taken,2020-03-04,Fingerprints Taken,20210415-193458,"As of March 4, 2020, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090053457, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090053467,4-Approved,2021-04-08,Card Was Mailed To Me,20210415-193458,"On April 8, 2021, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090053467, to the address you gave us.  If you do not receive your card by April 23, 2021, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090053492,4-Approved,2020-05-12,Card Was Mailed To Me,20210415-193458,"On May 12, 2020, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090053492, to the address you gave us.  If you do not receive your card by May 27, 2020, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090053495,4-Approved,2020-05-12,Card Was Mailed To Me,20210415-193458,"On May 12, 2020, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090053495, to the address you gave us.  If you do not receive your card by May 27, 2020, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090053508,4-Approved,2021-06-10,Card Was Mailed To Me,20210610-201623,"On June 10, 2021, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090053508, to the address you gave us.  If you do not receive your card by June 25, 2021, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090053511,4-Approved,2021-06-10,Card Was Delivered,20210610-201623,"On June 10, 2021, the Post Office delivered your new card for Receipt Number WAC2090053511, to the address that you gave us.  The tracking number assigned is 9205590153708607903689.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090053525,0-Received,2020-02-05,Case Was Transferred,20210415-193458,"On February 5, 2020, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090053525, to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by March 6, 2020, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090053528,1-Fingerprint-taken,2020-10-19,Fingerprints Taken,20210415-193458,"As of October 19, 2020, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090053528, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090053549,4-Approved,2021-06-14,Card Was Delivered,20210615-052850,"On June 14, 2021, the Post Office delivered your new card for Receipt Number WAC2090053549, to the address that you gave us.  The tracking number assigned is 9205590153708608148201.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090053552,2a-RFE,2022-02-28,RFE Sent,20220301-080148,"On February 28, 2022, we sent a request for initial evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090053552.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for evidence by March 15, 2022, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090053558,4-Approved,2020-04-16,Card Was Delivered,20210501-203620,The Post Office delivered your new card to the address you gave us.
2090053561,4-Approved,2020-04-16,Card Was Delivered,20210501-203620,The Post Office delivered your new card to the address you gave us.
2090053603,4-Approved,2021-11-09,Card Was Delivered,20211109-195124,"On November 9, 2021, the Post Office delivered your new card for Receipt Number WAC2090053603, to the address that you gave us.  The tracking number assigned is 9205590153708614481705.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090053606,4-Approved,2021-11-10,Card Was Delivered,20211111-072012,"On November 10, 2021, the Post Office delivered your new card for Receipt Number WAC2090053606, to the address that you gave us.  The tracking number assigned is 9205590153708614476190.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090053609,4-Approved,2021-11-09,Card Was Delivered,20211109-195124,"On November 9, 2021, the Post Office delivered your new card for Receipt Number WAC2090053609, to the address that you gave us.  The tracking number assigned is 9205590153708614480777.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090053612,4-Approved,2021-11-09,Card Was Delivered,20211109-195124,"On November 9, 2021, the Post Office delivered your new card for Receipt Number WAC2090053612, to the address that you gave us.  The tracking number assigned is 9205590153708614479498.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090053633,2a-RFE,2022-03-08,RFE Sent,20220309-093636,"On March 8, 2022, we sent a request for additional evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090053633.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for additional evidence by March 23, 2022, please go to www.uscis.gov/e-request  to request a copy.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090053636,2a-RFE,2022-03-08,RFE Sent,20220309-093636,"On March 8, 2022, we sent a request for additional evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090053636.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for additional evidence by March 23, 2022, please go to www.uscis.gov/e-request  to request a copy.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090053639,2a-RFE,2022-03-08,RFE Sent,20220309-093636,"On March 8, 2022, we sent a request for additional evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090053639.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for additional evidence by March 23, 2022, please go to www.uscis.gov/e-request  to request a copy.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090053642,2a-RFE,2022-03-08,RFE Sent,20220309-093636,"On March 8, 2022, we sent a request for additional evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090053642.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for additional evidence by March 23, 2022, please go to www.uscis.gov/e-request  to request a copy.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090053693,1-Fingerprint-taken,2020-03-05,Fingerprints Taken,20210415-193458,"As of March 5, 2020, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090053693, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090053984,4-Approved,2021-11-17,Card Was Delivered,20211118-075610,"On November 17, 2021, the Post Office delivered your new card for Receipt Number WAC2090053984, to the address that you gave us.  The tracking number assigned is 9205590153708614662593.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090053987,4-Approved,2021-11-17,Card Was Delivered,20211118-075610,"On November 17, 2021, the Post Office delivered your new card for Receipt Number WAC2090053987, to the address that you gave us.  The tracking number assigned is 9205590153708614661978.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090053990,4-Approved,2021-11-17,Card Was Delivered,20211118-075610,"On November 17, 2021, the Post Office delivered your new card for Receipt Number WAC2090053990, to the address that you gave us.  The tracking number assigned is 9205590153708614661367.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090053993,4-Approved,2021-11-17,Card Was Delivered,20211118-075610,"On November 17, 2021, the Post Office delivered your new card for Receipt Number WAC2090053993, to the address that you gave us.  The tracking number assigned is 9205590153708614661091.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090053996,4-Approved,2021-05-05,Card Was Delivered,20210506-075530,"On May 5, 2021, the Post Office delivered your new card for Receipt Number WAC2090053996, to the address that you gave us.  The tracking number assigned is 9205590153708606619093.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090053999,4-Approved,2021-05-05,Card Was Delivered,20210506-075530,"On May 5, 2021, the Post Office delivered your new card for Receipt Number WAC2090053999, to the address that you gave us.  The tracking number assigned is 9205590153708606618874.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090054148,7-Withdrawn,2021-01-11,Withdrawal Acknowledged,20210415-193458,"On January 11, 2021, we received your request to withdraw your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090054148, and completed our review. We mailed you a Withdrawal Acknowledgment Notice. If you do not receive your Withdrawal Acknowledgment Notice by February 10, 2021, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090054154,4-Approved,2021-07-26,Card Was Delivered,20210726-200033,"On July 26, 2021, the Post Office delivered your new card for Receipt Number WAC2090054154, to the address that you gave us.  The tracking number assigned is 9205590153708609538100.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090054157,8-Rejected,2020-01-22,Rejected-Incorrect Fee,20210415-193458,"On January 22, 2020, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090054157, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090054163,2a-RFE,2021-07-28,RFE Responded,20210728-202017,"On July 28, 2021, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090054163.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090054166,8-Rejected,2020-01-30,Rejected-Insufficient Funds,20210415-193458,"On January 30, 2020, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090054166 because your filing fee was returned by your financial institution for insufficient funds. Any previously assigned priority or processing date is no longer applicable. If you wish to still pursue the benefit, you must file a new application or petition and submit a new fee filing fee. If you need assistance, contact the USCIS Contact Center at www.uscis.gov/contactcenter. If you change your mailing address, go to www.uscis.gov/addresschange to give us your new mailing address."
2090054169,4-Approved,2021-05-07,Card Was Mailed To Me,20210507-222228,"On May 7, 2021, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090054169, to the address you gave us.  If you do not receive your card by May 22, 2021, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090054193,1-Fingerprint-taken,2020-02-28,Fingerprints Taken,20210415-193458,"As of February 28, 2020, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090054193, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090054196,1-Fingerprint-taken,2020-02-28,Fingerprints Taken,20210415-193458,"As of February 28, 2020, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090054196, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090054199,1-Fingerprint-taken,2020-02-28,Fingerprints Taken,20210415-193458,"As of February 28, 2020, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090054199, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090054259,1-Fingerprint-taken,2020-09-03,Fingerprints Taken,20210415-193458,"As of September 3, 2020, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090054259, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090054282,4-Approved,2021-06-12,Card Was Delivered,20210615-052850,"On June 12, 2021, the Post Office delivered your new card for Receipt Number WAC2090054282, to the address that you gave us.  The tracking number assigned is 9205590153708608115975.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090054285,4-Approved,2021-06-12,Card Was Delivered,20210615-052850,"On June 12, 2021, the Post Office delivered your new card for Receipt Number WAC2090054285, to the address that you gave us.  The tracking number assigned is 9205590153708608116002.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090054288,4-Approved,2021-06-12,Card Was Delivered,20210615-052850,"On June 12, 2021, the Post Office delivered your new card for Receipt Number WAC2090054288, to the address that you gave us.  The tracking number assigned is 9205590153708608115692.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
