CaseNum,Status_Short,Date,Status
2190055431,2a-RFE,"December 30, 2021",RFE Responded
2190055434,2a-RFE,"December 30, 2021",RFE Responded
2190085984,1-Fingerprint-taken,"December 31, 2021",Fingerprints Taken
2190085987,1-Fingerprint-taken,"December 31, 2021",Fingerprints Taken
2190086950,1-Fingerprint-taken,"December 30, 2021",Fingerprints Taken
2190106078,1-Fingerprint-taken,"December 30, 2021",Fingerprints Taken
2190027519,4-Approved,"January 3, 2022",New Card Is Being Produced
2190027522,4-Approved,"January 3, 2022",New Card Is Being Produced
2190027525,4-Approved,"January 3, 2022",New Card Is Being Produced
2190027528,4-Approved,"January 3, 2022",New Card Is Being Produced
2190027531,4-Approved,"January 3, 2022",New Card Is Being Produced
2190074371,4-Approved,"January 3, 2022",New Card Is Being Produced
2190022000,7-Withdrawn,"January 4, 2022",Withdrawal Acknowledged
2190027519,4-Approved,"January 4, 2022",Case Was Approved
2190027522,4-Approved,"January 4, 2022",Case Was Approved
2190027525,4-Approved,"January 4, 2022",Case Was Approved
2190027528,4-Approved,"January 4, 2022",Case Was Approved
2190027531,4-Approved,"January 4, 2022",Case Was Approved
2190074371,4-Approved,"January 4, 2022",Case Was Approved
2190078015,4-Approved,"January 4, 2022",New Card Is Being Produced
2190078667,0-Received,"January 4, 2022",Case Was Transferred
2190078670,0-Received,"January 4, 2022",Case Was Transferred
2190091362,4-Approved,"January 4, 2022",New Card Is Being Produced
2190036381,4-Approved,"January 5, 2022",New Card Is Being Produced
2190036384,4-Approved,"January 5, 2022",New Card Is Being Produced
2190036387,4-Approved,"January 5, 2022",New Card Is Being Produced
2190036390,4-Approved,"January 5, 2022",New Card Is Being Produced
2190036393,4-Approved,"January 5, 2022",New Card Is Being Produced
2190055981,2b-Expedite,"January 5, 2022",Expedite Request Received
2190070945,4-Approved,"January 5, 2022",New Card Is Being Produced
2190070948,4-Approved,"January 5, 2022",New Card Is Being Produced
2190070951,4-Approved,"January 5, 2022",New Card Is Being Produced
2190070954,4-Approved,"January 5, 2022",New Card Is Being Produced
2190074820,2a-RFE,"January 5, 2022",RFE Sent
2190078015,4-Approved,"January 5, 2022",Case Was Approved
2190091362,4-Approved,"January 5, 2022",Case Was Approved
2190027519,4-Approved,"January 6, 2022",Card Was Mailed To Me
2190027522,4-Approved,"January 6, 2022",Card Was Mailed To Me
2190027525,4-Approved,"January 6, 2022",Card Was Mailed To Me
2190027528,4-Approved,"January 6, 2022",Card Was Mailed To Me
2190027531,4-Approved,"January 6, 2022",Card Was Mailed To Me
2190031901,2a-RFE,"January 6, 2022",RFE Responded
2190031904,2a-RFE,"January 6, 2022",RFE Responded
2190031907,2a-RFE,"January 6, 2022",RFE Responded
2190031910,2a-RFE,"January 6, 2022",RFE Responded
2190031913,2a-RFE,"January 6, 2022",RFE Responded
2190031916,2a-RFE,"January 6, 2022",RFE Responded
2190036381,4-Approved,"January 6, 2022",Case Was Approved
2190036384,4-Approved,"January 6, 2022",Case Was Approved
2190036387,4-Approved,"January 6, 2022",Case Was Approved
2190036390,4-Approved,"January 6, 2022",Case Was Approved
2190036393,4-Approved,"January 6, 2022",Case Was Approved
2190070945,4-Approved,"January 6, 2022",Case Was Approved
2190070948,4-Approved,"January 6, 2022",Case Was Approved
2190070951,4-Approved,"January 6, 2022",Case Was Approved
2190070954,4-Approved,"January 6, 2022",Case Was Approved
2190074371,4-Approved,"January 6, 2022",Card Was Mailed To Me
2190078015,4-Approved,"January 7, 2022",Card Was Mailed To Me
2190091362,4-Approved,"January 7, 2022",Card Was Mailed To Me
2190010169,1-Fingerprint-taken,"January 8, 2022",Fingerprints Taken
2190074371,4-Approved,"January 8, 2022",Card Was Delivered
2190025322,4-Approved,"January 10, 2022",New Card Is Being Produced
2190027519,4-Approved,"January 10, 2022",Card Was Delivered
2190027522,4-Approved,"January 10, 2022",Card Was Delivered
2190027525,4-Approved,"January 10, 2022",Card Was Delivered
2190027528,4-Approved,"January 10, 2022",Card Was Delivered
2190027531,4-Approved,"January 10, 2022",Card Was Delivered
2190036381,4-Approved,"January 10, 2022",Card Was Mailed To Me
2190036384,4-Approved,"January 10, 2022",Card Was Mailed To Me
2190036387,4-Approved,"January 10, 2022",Card Was Mailed To Me
2190036390,4-Approved,"January 10, 2022",Card Was Mailed To Me
2190036393,4-Approved,"January 10, 2022",Card Was Mailed To Me
2190056435,4-Approved,"January 10, 2022",New Card Is Being Produced
2190056438,4-Approved,"January 10, 2022",New Card Is Being Produced
2190056441,4-Approved,"January 10, 2022",New Card Is Being Produced
2190069280,4-Approved,"January 10, 2022",New Card Is Being Produced
2190069283,4-Approved,"January 10, 2022",New Card Is Being Produced
2190069286,4-Approved,"January 10, 2022",New Card Is Being Produced
2190069289,4-Approved,"January 10, 2022",New Card Is Being Produced
2190070945,4-Approved,"January 10, 2022",Card Was Mailed To Me
2190070948,4-Approved,"January 10, 2022",Card Was Mailed To Me
2190070951,4-Approved,"January 10, 2022",Card Was Mailed To Me
2190070954,4-Approved,"January 10, 2022",Card Was Mailed To Me
2190075043,4-Approved,"January 10, 2022",New Card Is Being Produced
2190075046,4-Approved,"January 10, 2022",New Card Is Being Produced
2190025322,4-Approved,"January 11, 2022",Case Was Approved
2190056435,4-Approved,"January 11, 2022",Case Was Approved
2190056438,4-Approved,"January 11, 2022",Case Was Approved
2190056441,4-Approved,"January 11, 2022",Case Was Approved
2190069280,4-Approved,"January 11, 2022",Case Was Approved
2190069283,4-Approved,"January 11, 2022",Case Was Approved
2190069286,4-Approved,"January 11, 2022",Case Was Approved
2190069289,4-Approved,"January 11, 2022",Case Was Approved
2190078015,4-Approved,"January 11, 2022",Card Was Delivered
2190075043,4-Approved,"January 12, 2022",Case Was Approved
2190075046,4-Approved,"January 12, 2022",Case Was Approved
2190084020,2c-UpdateInfo,"January 12, 2022",Name Was Updated
2190091362,4-Approved,"January 12, 2022",Card Was Delivered
2190131940,3-Interview,"January 12, 2022",Interview Was Ready
2190025322,4-Approved,"January 13, 2022",Card Was Mailed To Me
2190030852,1-Fingerprint-taken,"January 13, 2022",Fingerprints Taken
2190056435,4-Approved,"January 13, 2022",Card Was Mailed To Me
2190056438,4-Approved,"January 13, 2022",Card Was Mailed To Me
2190056441,4-Approved,"January 13, 2022",Card Was Mailed To Me
2190056573,2a-RFE,"January 13, 2022",RFE Responded
2190056576,2a-RFE,"January 13, 2022",RFE Responded
2190069280,4-Approved,"January 13, 2022",Card Was Mailed To Me
2190069283,4-Approved,"January 13, 2022",Card Was Mailed To Me
2190069286,4-Approved,"January 13, 2022",Card Was Mailed To Me
2190069289,4-Approved,"January 13, 2022",Card Was Mailed To Me
2190074820,2a-RFE,"January 13, 2022",RFE Responded
2190075043,4-Approved,"January 13, 2022",Card Was Mailed To Me
2190075046,4-Approved,"January 13, 2022",Card Was Mailed To Me
2190131931,0-Received,"January 13, 2022",Case Was Transferred
2190131934,0-Received,"January 13, 2022",Case Was Transferred
2190131937,0-Received,"January 13, 2022",Case Was Transferred
2190131940,0-Received,"January 13, 2022",Case Was Transferred
2190036381,4-Approved,"January 14, 2022",Card Was Delivered
2190036384,4-Approved,"January 14, 2022",Card Was Delivered
2190036387,4-Approved,"January 14, 2022",Card Was Delivered
2190036390,4-Approved,"January 14, 2022",Card Was Delivered
2190036393,4-Approved,"January 14, 2022",Card Was Delivered
2190060863,1-Fingerprint-taken,"January 14, 2022",Fingerprints Taken
2190060866,1-Fingerprint-taken,"January 14, 2022",Fingerprints Taken
2190060869,1-Fingerprint-taken,"January 14, 2022",Fingerprints Taken
2190070945,4-Approved,"January 14, 2022",Card Was Delivered
2190070948,4-Approved,"January 14, 2022",Card Was Delivered
2190070951,4-Approved,"January 14, 2022",Card Was Delivered
2190070954,4-Approved,"January 14, 2022",Card Was Delivered
2190074628,1-Fingerprint-taken,"January 14, 2022",Fingerprints Taken
2190075043,4-Approved,"January 15, 2022",Card Was Delivered
2190075046,4-Approved,"January 15, 2022",Card Was Delivered
2190025322,4-Approved,"January 18, 2022",Card Was Delivered
2190050460,2a-RFE,"January 18, 2022",RFE Responded
2190050463,2a-RFE,"January 18, 2022",RFE Responded
2190056435,4-Approved,"January 18, 2022",Card Was Delivered
2190056438,4-Approved,"January 18, 2022",Card Was Delivered
2190056441,4-Approved,"January 18, 2022",Card Was Delivered
2190069280,4-Approved,"January 18, 2022",Card Was Delivered
2190069283,4-Approved,"January 18, 2022",Card Was Delivered
2190069286,4-Approved,"January 18, 2022",Card Was Delivered
2190069289,4-Approved,"January 18, 2022",Card Was Delivered
2190084672,3-Interview,"January 18, 2022",Interview Was Scheduled
2190026435,2a-RFE,"January 19, 2022",RFE Sent
2190092374,2b-Expedite,"January 19, 2022",Expedite Request Denied
2190063814,2c-UpdateInfo,"January 20, 2022",Name Was Updated
2190098791,1-Fingerprint-taken,"January 24, 2022",Fingerprints Taken
2190098794,1-Fingerprint-taken,"January 24, 2022",Fingerprints Taken
2190106905,0-Received,"January 24, 2022",Case Was Transferred
2190106908,0-Received,"January 24, 2022",Case Was Transferred
2190099072,9-Others,"January 26, 2022",Notice Returned
2190099075,9-Others,"January 26, 2022",Notice Returned
2190108619,1-Fingerprint-taken,"January 26, 2022",Fingerprints Taken
2190108622,1-Fingerprint-taken,"January 26, 2022",Fingerprints Taken
2190131931,1-Fingerprint-taken,"January 26, 2022",Fingerprints Taken
2190131934,1-Fingerprint-taken,"January 26, 2022",Fingerprints Taken
2190131937,1-Fingerprint-taken,"January 26, 2022",Fingerprints Taken
2190023265,9-Others,"January 28, 2022",Document Was Mailed
2190051137,2c-UpdateInfo,"January 31, 2022",Name Was Updated
2190130482,1-Fingerprint-taken,"February 3, 2022",Fingerprints Taken
2190130482,4-Approved,"February 4, 2022",New Card Is Being Produced
2190004994,7-Withdrawn,"February 5, 2022",Withdrawal Acknowledged
2190023253,1-Fingerprint-taken,"February 8, 2022",Fingerprints Taken
2190055060,2a-RFE,"February 8, 2022",RFE Responded
2190055063,2a-RFE,"February 8, 2022",RFE Responded
2190055066,2a-RFE,"February 8, 2022",RFE Responded
2190055069,2a-RFE,"February 8, 2022",RFE Responded
2190130482,4-Approved,"February 8, 2022",Card Was Mailed To Me
2190099072,1-Fingerprint-taken,"February 9, 2022",Fingerprints Taken
2190099075,1-Fingerprint-taken,"February 9, 2022",Fingerprints Taken
2190071139,2c-UpdateInfo,"February 10, 2022",Date of Birth Was Updated
2190004587,3-Interview,"February 11, 2022",Interview Was Completed
2190004590,3-Interview,"February 11, 2022",Interview Was Completed
2190130482,4-Approved,"February 11, 2022",Card Was Delivered
2190116497,2a-RFE,"February 11, 2022",RFE Sent
2190026307,1-Fingerprint-taken,"February 15, 2022",Fingerprints Taken
2190084672,4-Approved,"February 15, 2022",New Card Is Being Produced
2190084672,4-Approved,"February 16, 2022",Case Was Approved
2190084672,4-Approved,"February 18, 2022",Card Was Mailed To Me
2190117747,4-Approved,"February 24, 2022",New Card Is Being Produced
2190119610,4-Approved,"February 24, 2022",New Card Is Being Produced
2190117747,4-Approved,"February 25, 2022",Case Was Approved
2190119610,4-Approved,"February 25, 2022",Case Was Approved
2190062133,1-Fingerprint-taken,"February 28, 2022",Fingerprints Taken
2190062136,1-Fingerprint-taken,"February 28, 2022",Fingerprints Taken
2190084672,4-Approved,"February 24, 2022",Card Was Delivered
2190117747,4-Approved,"February 28, 2022",Card Was Mailed To Me
2190119610,4-Approved,"February 28, 2022",Card Was Mailed To Me
2190022013,9-Others,"March 1, 2022",Case Was Automatically Revoked
2190022013,7-Withdrawn,"March 2, 2022",Withdrawal Acknowledged
2190069567,7-Withdrawn,"March 3, 2022",Withdrawal Acknowledged
2190069570,7-Withdrawn,"March 3, 2022",Withdrawal Acknowledged
2190069573,7-Withdrawn,"March 3, 2022",Withdrawal Acknowledged
2190069576,7-Withdrawn,"March 3, 2022",Withdrawal Acknowledged
2190069579,7-Withdrawn,"March 3, 2022",Withdrawal Acknowledged
2190081802,4-Approved,"March 3, 2022",New Card Is Being Produced
2190117747,4-Approved,"March 3, 2022",Card Was Delivered
2190119610,4-Approved,"March 3, 2022",Card Was Delivered
2190081802,4-Approved,"March 4, 2022",Case Was Approved
2190081802,4-Approved,"March 7, 2022",Card Was Mailed To Me
2190004587,1-Fingerprint-taken,"March 9, 2022",Fingerprints Taken
2190013482,7-Withdrawn,"March 9, 2022",Withdrawal Acknowledged
2190018108,4-Denied,"March 9, 2022",Case Was Denied
2190031901,4-Approved,"March 9, 2022",New Card Is Being Produced
2190031904,4-Approved,"March 9, 2022",New Card Is Being Produced
2190031907,4-Approved,"March 9, 2022",New Card Is Being Produced
2190031910,4-Approved,"March 9, 2022",New Card Is Being Produced
2190031913,4-Approved,"March 9, 2022",New Card Is Being Produced
2190031916,4-Approved,"March 9, 2022",New Card Is Being Produced
2190032957,2b-Expedite,"March 9, 2022",Expedite Request Denied
2190081802,4-Approved,"March 9, 2022",Card Was Delivered
2190031901,4-Approved,"March 10, 2022",Case Was Approved
2190031904,4-Approved,"March 10, 2022",Case Was Approved
2190031907,4-Approved,"March 10, 2022",Case Was Approved
2190031910,4-Approved,"March 10, 2022",Case Was Approved
2190031913,4-Approved,"March 10, 2022",Case Was Approved
2190031916,4-Approved,"March 10, 2022",Case Was Approved
