CaseNum,Status_Short,Date,Status,Generated_at,Desc
2190004482,0-Received,2020-10-20,Fingerprint Fee Was Received,20210520-135313,"On October 20, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004482. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004564,0-Received,2020-10-20,Fingerprint Fee Was Received,20210520-135313,"On October 20, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004564. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004582,1-Fingerprint-taken,2021-04-12,Fingerprints Taken,20210520-135313,"As of April 12, 2021, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004582, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2190004587,1-Fingerprint-taken,2022-03-09,Fingerprints Taken,20220309-093638,"As of March 9, 2022, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004587, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2190004590,3-Interview,2022-02-11,Interview Was Completed,20220211-194647,"Your interview for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004590, was completed, and your case must be reviewed. We will mail you a notice if we make a decision or take further action. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004646,0-Received,2020-10-20,Fingerprint Fee Was Received,20210520-135313,"On October 20, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004646. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004649,0-Received,2020-10-20,Fingerprint Fee Was Received,20210520-135313,"On October 20, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004649. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004652,0-Received,2021-05-26,Case Was Transferred,20211004-080437,"On May 26, 2021, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004652, to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by June 25, 2021, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004655,0-Received,2021-05-26,Case Was Transferred,20211004-080437,"On May 26, 2021, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004655, to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by June 25, 2021, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004658,0-Received,2021-05-26,Case Was Transferred,20211004-080437,"On May 26, 2021, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004658, to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by June 25, 2021, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004661,4-Approved,2021-11-24,Card Was Delivered,20211125-073100,"On November 24, 2021, the Post Office delivered your new card for Receipt Number WAC2190004661, to the address that you gave us.  The tracking number assigned is 9205590153708614993451.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004664,4-Approved,2021-11-24,Card Was Delivered,20211125-073100,"On November 24, 2021, the Post Office delivered your new card for Receipt Number WAC2190004664, to the address that you gave us.  The tracking number assigned is 9205590153708614992348.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004667,4-Approved,2021-11-24,Card Was Delivered,20211125-073100,"On November 24, 2021, the Post Office delivered your new card for Receipt Number WAC2190004667, to the address that you gave us.  The tracking number assigned is 9205590153708614993161.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004725,0-Received,2020-10-20,Fingerprint Fee Was Received,20210520-135313,"On October 20, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004725. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004728,0-Received,2020-10-20,Fingerprint Fee Was Received,20210520-135313,"On October 20, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004728. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004731,0-Received,2020-10-20,Fingerprint Fee Was Received,20210520-135313,"On October 20, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004731. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004734,0-Received,2020-10-20,Fingerprint Fee Was Received,20210520-135313,"On October 20, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004734. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004737,0-Received,2020-10-20,Fingerprint Fee Was Received,20210520-135313,"On October 20, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004737. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004742,0-Received,2020-10-21,Fingerprint Fee Was Received,20210520-135313,"On October 21, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004742. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004744,8-Rejected,2020-10-21,Rejected-Improperly Filed,20210520-135313,"On October 21, 2020, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004744, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004822,0-Received,2020-10-21,Fingerprint Fee Was Received,20210520-135313,"On October 21, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004822. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004826,0-Received,2020-10-21,Fingerprint Fee Was Received,20210520-135313,"On October 21, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004826. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004829,0-Received,2020-10-21,Fingerprint Fee Was Received,20210520-135313,"On October 21, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004829. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004832,0-Received,2020-10-01,Case Was Received,20210520-135313,"On October 1, 2020, we received your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004832, and sent you the receipt notice that describes how we will process your case.  Please follow the instructions in the notice.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004835,0-Received,2020-08-31,Case Was Received,20210520-135313,"On August 31, 2020, we received your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004835, and sent you the receipt notice that describes how we will process your case.  Please follow the instructions in the notice.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004837,0-Received,2020-10-21,Fingerprint Fee Was Received,20210520-135313,"On October 21, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004837. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004840,0-Received,2020-10-21,Fingerprint Fee Was Received,20210520-135313,"On October 21, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004840. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004843,0-Received,2020-08-31,Case Was Received,20210520-135313,"On August 31, 2020, we received your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004843, and sent you the receipt notice that describes how we will process your case.  Please follow the instructions in the notice.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004845,0-Received,2020-08-31,Case Was Received,20210520-135313,"On August 31, 2020, we received your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004845, and sent you the receipt notice that describes how we will process your case.  Please follow the instructions in the notice.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004957,8-Rejected,2020-10-21,Rejected-Improperly Filed,20210520-135313,"On October 21, 2020, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004957, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004963,0-Received,2020-10-21,Fingerprint Fee Was Received,20210520-135313,"On October 21, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004963. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004976,4-Denied,2021-10-19,Case Was Denied,20211020-081841,"On October 19, 2021, we denied your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004976.  We sent you a denial notice that explains why we denied your case and your options.  Please follow the instructions in the notice.  If you do not receive your denial notice by November 3, 2021, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2190004979,4-Denied,2021-10-19,Case Was Denied,20211020-081841,"On October 19, 2021, we denied your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004979.  We sent you a denial notice that explains why we denied your case and your options.  Please follow the instructions in the notice.  If you do not receive your denial notice by November 3, 2021, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2190004982,0-Received,2020-10-21,Fingerprint Fee Was Received,20210520-135313,"On October 21, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004982. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004985,0-Received,2020-10-21,Fingerprint Fee Was Received,20210520-135313,"On October 21, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004985. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004988,0-Received,2020-10-21,Fingerprint Fee Was Received,20210520-135313,"On October 21, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004988. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190004994,7-Withdrawn,2022-02-05,Withdrawal Acknowledged,20220206-045326,"On February 5, 2022, we received your request to withdraw your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190004994, and completed our review. We mailed you a Withdrawal Acknowledgment Notice. If you do not receive your Withdrawal Acknowledgment Notice by March 7, 2022, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190005069,0-Received,2020-10-21,Fingerprint Fee Was Received,20210520-140139,"On October 21, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190005069. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190005106,0-Received,2020-10-22,Fingerprint Fee Was Received,20210520-140139,"On October 22, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190005106. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190005149,0-Received,2020-10-22,Fingerprint Fee Was Received,20210520-140139,"On October 22, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190005149. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190005183,0-Received,2021-12-20,Case Was Transferred,20211220-180951,"On December 20, 2021, your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190005183, was transferred to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by January 19, 2022, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190005186,0-Received,2021-12-20,Case Was Transferred,20211220-180951,"On December 20, 2021, your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190005186, was transferred to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by January 19, 2022, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190005189,0-Received,2021-12-20,Case Was Transferred,20211220-180951,"On December 20, 2021, your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190005189, was transferred to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by January 19, 2022, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190005192,0-Received,2021-12-20,Case Was Transferred,20211220-180951,"On December 20, 2021, your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190005192, was transferred to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by January 19, 2022, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190005236,0-Received,2020-10-22,Fingerprint Fee Was Received,20210520-140139,"On October 22, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190005236. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190005385,0-Received,2020-10-22,Fingerprint Fee Was Received,20210520-140139,"On October 22, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190005385. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190005387,0-Received,2020-10-22,Fingerprint Fee Was Received,20210520-140139,"On October 22, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190005387. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190005389,2b-Expedite,2021-10-29,Expedite Request Denied,20211029-212559,"On October 29, 2021, we denied your request for expedited processing of your I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190005389.  We do not believe, based on a review of your request, that your case meets one or more of the expedite criteria and otherwise merits expedited processing. We review all expedite requests on a case-by-case basis, and we grant them at the discretion of the director.  Information regarding the USCIS expedite policy, including the expedite criteria, is available at www.uscis.gov/forms/expedite-criteria.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190005406,0-Received,2020-10-22,Fingerprint Fee Was Received,20210520-140139,"On October 22, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190005406. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190005410,8-Rejected,2020-10-22,Rejected-Incorrect Fee,20210520-140139,"On October 22, 2020, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190005410, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190005413,8-Rejected,2020-10-22,Rejected-Incorrect Fee,20210520-140139,"On October 22, 2020, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190005413, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190005613,0-Received,2020-10-23,Fingerprint Fee Was Received,20210520-140139,"On October 23, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190005613. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190005949,8-Rejected,2020-10-24,Rejected-Improperly Filed,20210520-140139,"On October 24, 2020, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190005949, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190006487,0-Received,2020-10-27,Fingerprint Fee Was Received,20210520-140139,"On October 27, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190006487. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190006511,0-Received,2020-10-27,Fingerprint Fee Was Received,20210520-140139,"On October 27, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190006511. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190006514,0-Received,2020-10-27,Fingerprint Fee Was Received,20210520-140139,"On October 27, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190006514. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190006517,0-Received,2020-10-27,Fingerprint Fee Was Received,20210520-140139,"On October 27, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190006517. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190006569,0-Received,2020-08-31,Case Was Received,20210520-140139,"On August 31, 2020, we received your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190006569, and sent you the receipt notice that describes how we will process your case.  Please follow the instructions in the notice.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190006571,0-Received,2020-08-31,Case Was Received,20210520-140139,"On August 31, 2020, we received your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190006571, and sent you the receipt notice that describes how we will process your case.  Please follow the instructions in the notice.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190006573,0-Received,2020-10-27,Fingerprint Fee Was Received,20210520-140139,"On October 27, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190006573. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190006575,0-Received,2020-10-27,Fingerprint Fee Was Received,20210520-140139,"On October 27, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190006575. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190006577,0-Received,2020-08-31,Case Was Received,20210520-140139,"On August 31, 2020, we received your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190006577, and sent you the receipt notice that describes how we will process your case.  Please follow the instructions in the notice.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190006585,0-Received,2020-10-27,Fingerprint Fee Was Received,20210520-140139,"On October 27, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190006585. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190006588,0-Received,2020-10-27,Fingerprint Fee Was Received,20210520-140139,"On October 27, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190006588. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190006593,0-Received,2020-10-27,Fingerprint Fee Was Received,20210520-140139,"On October 27, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190006593. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190006606,0-Received,2020-10-27,Fingerprint Fee Was Received,20210520-140139,"On October 27, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190006606. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190006609,0-Received,2020-10-27,Fingerprint Fee Was Received,20210520-140139,"On October 27, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190006609. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190006612,0-Received,2020-10-27,Fingerprint Fee Was Received,20210520-140139,"On October 27, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190006612. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190006615,0-Received,2020-10-27,Fingerprint Fee Was Received,20210520-140139,"On October 27, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190006615. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190006806,1-Fingerprint-taken,2021-07-23,Fingerprints Taken,20211004-080437,"As of July 23, 2021, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190006806, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2190006814,0-Received,2020-10-28,Fingerprint Fee Was Received,20210520-140139,"On October 28, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190006814. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190006829,0-Received,2020-10-28,Fingerprint Fee Was Received,20210520-140139,"On October 28, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190006829. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190006832,0-Received,2020-10-28,Fingerprint Fee Was Received,20210520-140139,"On October 28, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190006832. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190006835,0-Received,2020-10-28,Fingerprint Fee Was Received,20210520-140139,"On October 28, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190006835. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190006838,0-Received,2020-09-23,Case Was Received,20210520-140139,"On September 23, 2020, we received your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190006838, and sent you the receipt notice that describes how we will process your case.  Please follow the instructions in the notice.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190006841,4-Approved,2021-08-21,Card Was Delivered,20211004-160356,"On August 21, 2021, the Post Office delivered your new card for Receipt Number WAC2190006841, to the address that you gave us.  The tracking number assigned is 9205590153708610828368.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
