CaseNum,Status_Short,Date,Status,Generated_at,Desc
1990169773,2a-RFE,"July 13, 2021",RFE Sent,20210714-094338,"On July 13, 2021, we sent a request for initial evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990169773.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for evidence by July 28, 2021, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990169773,2a-RFE,"September 16, 2021",RFE Responded,20210917-091915,"On September 16, 2021, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990169773.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990169773,4-Approved,"September 27, 2021",New Card Is Being Produced,20210927-212101,"On September 27, 2021, we ordered your new card for Receipt Number WAC1990169773, and will mail it to the address you gave us. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990169773,4-Approved,"September 29, 2021",Card Was Mailed To Me,20210929-211732,"On September 29, 2021, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990169773, to the address you gave us.  If you do not receive your card by October 14, 2021, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990169964,4-Approved,"November 1, 2019",Card Was Mailed To Me,20210501-235805,"On November 1, 2019, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990169964, to the address you gave us.  If you do not receive your card by November 16, 2019, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990171321,2z-Misc,"November 19, 2020",Case Was Reopened,20210501-235805,"On November 19, 2020, we reopened your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990171321, and mailed you a notice. Please follow the instructions in the notice. If you do not receive your reopening notice by December 19, 2020, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990171383,0-Received,"April 11, 2019",Case Was Transferred,20210501-235805,"On April 11, 2019, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990171383, to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by May 11, 2019, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990172740,9-Others,"May 16, 2020",Document Was Mailed,20210501-235805,"We mailed your document for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990172740. If you do not receive your document by May 16, 2020, please go to www.uscis.gov/e-request to request that we resend the document to you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990172743,9-Others,"June 7, 2020",Document Was Mailed,20210501-235805,"We mailed your document for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990172743. If you do not receive your document by June 7, 2020, please go to www.uscis.gov/e-request to request that we resend the document to you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990172866,3-Interview,"May 01, 2021",Interview Was Completed,20210501-235805,"Your interview for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990172866, was completed, and your case must be reviewed. We will mail you a notice if we make a decision or take further action. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990172866,0-Received,"September 21, 2021",Case Was Transferred,20210922-074458,"On September 21, 2021, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990172866, to another office for processing and sent you a transfer notice. The notice explains why we transferred your case. Please follow the instructions in the notice. If you do not receive your notice by October 21, 2021, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990172866,2a-RFE,"March 11, 2022",RFE Sent,20220312-085035,"On March 11, 2022, we sent a request for additional evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990172866.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for additional evidence by March 26, 2022, please go to www.uscis.gov/e-request  to request a copy.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990173180,2z-Misc,"October 22, 2019",Fee Refund Was Mailed,20210501-235805,"On October 22, 2019, USCIS refunded the fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990173180, and mailed the refund to the address of the fee remitter on file.  This refund does not affect the processing or location of your case. If the fee remitter does not receive a refund by November 21, 2019, please call the Burlington Finance Center at 1-802-288-7600. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990173227,1-Fingerprint-taken,"July 19, 2019",Fingerprints Taken,20210501-235805,"As of July 19, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990173227, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990173227,2a-RFE,"May 10, 2021",RFE Sent,20210510-210731,"On May 10, 2021, we sent a request for initial evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990173227.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for evidence by May 25, 2021, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990173227,2a-RFE,"June 17, 2021",RFE Responded,20210618-212643,"On June 17, 2021, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990173227.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990173227,4-Approved,"August 16, 2021",New Card Is Being Produced,20210817-082526,"On August 16, 2021, we ordered your new card for Receipt Number WAC1990173227, and will mail it to the address you gave us. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990173227,4-Approved,"August 17, 2021",Case Was Approved,20210818-070532,"On August 17, 2021, we approved your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990173227.  We sent you an approval notice.  Please follow the instructions in the notice. If you do not receive your approval notice by September 1, 2021, please go to www.uscis.gov/e-request.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address.  "
1990173227,4-Approved,"August 18, 2021",Card Was Mailed To Me,20210819-054405,"On August 18, 2021, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990173227, to the address you gave us.  If you do not receive your card by September 2, 2021, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990173227,4-Approved,"August 21, 2021",Card Was Delivered,20210823-220225,"On August 21, 2021, the Post Office delivered your new card for Receipt Number WAC1990173227, to the address that you gave us.  The tracking number assigned is 9205590153708610803518.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990173230,1-Fingerprint-taken,"July 18, 2019",Fingerprints Taken,20210501-235805,"As of July 18, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990173230, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990173230,2a-RFE,"May 10, 2021",RFE Sent,20210510-210731,"On May 10, 2021, we sent a request for initial evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990173230.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for evidence by May 25, 2021, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990173230,2a-RFE,"June 17, 2021",RFE Responded,20210618-212643,"On June 17, 2021, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990173230.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990173230,4-Approved,"August 16, 2021",New Card Is Being Produced,20210817-082526,"On August 16, 2021, we ordered your new card for Receipt Number WAC1990173230, and will mail it to the address you gave us. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990173230,4-Approved,"August 17, 2021",Case Was Approved,20210818-070532,"On August 17, 2021, we approved your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990173230.  We sent you an approval notice.  Please follow the instructions in the notice. If you do not receive your approval notice by September 1, 2021, please go to www.uscis.gov/e-request.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address.  "
1990173230,4-Approved,"August 18, 2021",Card Was Mailed To Me,20210819-054405,"On August 18, 2021, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990173230, to the address you gave us.  If you do not receive your card by September 2, 2021, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990173230,4-Approved,"August 21, 2021",Card Was Delivered,20210823-220225,"On August 21, 2021, the Post Office delivered your new card for Receipt Number WAC1990173230, to the address that you gave us.  The tracking number assigned is 9205590153708610805772.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990173233,1-Fingerprint-taken,"July 19, 2019",Fingerprints Taken,20210501-235805,"As of July 19, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990173233, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990173233,2a-RFE,"May 10, 2021",RFE Sent,20210510-210731,"On May 10, 2021, we sent a request for initial evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990173233.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for evidence by May 25, 2021, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990173233,2a-RFE,"June 17, 2021",RFE Responded,20210618-212643,"On June 17, 2021, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990173233.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990173233,4-Approved,"August 16, 2021",New Card Is Being Produced,20210817-082526,"On August 16, 2021, we ordered your new card for Receipt Number WAC1990173233, and will mail it to the address you gave us. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990173233,4-Approved,"August 17, 2021",Case Was Approved,20210818-070532,"On August 17, 2021, we approved your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990173233.  We sent you an approval notice.  Please follow the instructions in the notice. If you do not receive your approval notice by September 1, 2021, please go to www.uscis.gov/e-request.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address.  "
1990173233,4-Approved,"August 18, 2021",Card Was Mailed To Me,20210819-054405,"On August 18, 2021, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990173233, to the address you gave us.  If you do not receive your card by September 2, 2021, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990173233,4-Approved,"August 21, 2021",Card Was Delivered,20210823-220225,"On August 21, 2021, the Post Office delivered your new card for Receipt Number WAC1990173233, to the address that you gave us.  The tracking number assigned is 9205590153708610805987.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990175168,4-Approved,"November 1, 2019",Card Was Mailed To Me,20210501-235805,"On November 1, 2019, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990175168, to the address you gave us.  If you do not receive your card by November 16, 2019, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990177296,4-Denied,"September 29, 2020",Case Was Denied,20210501-235805,"On September 29, 2020, we denied your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990177296.  We sent you a denial notice that explains why we denied your case and your options.  Please follow the instructions in the notice.  If you do not receive your denial notice by October 14, 2020, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990177298,4-Denied,"September 29, 2020",Case Was Denied,20210501-235805,"On September 29, 2020, we denied your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990177298.  We sent you a denial notice that explains why we denied your case and your options.  Please follow the instructions in the notice.  If you do not receive your denial notice by October 14, 2020, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990177301,4-Denied,"September 29, 2020",Case Was Denied,20210501-235805,"On September 29, 2020, we denied your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990177301.  We sent you a denial notice that explains why we denied your case and your options.  Please follow the instructions in the notice.  If you do not receive your denial notice by October 14, 2020, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990177583,0-Received,"April 9, 2019",Case Was Transferred,20210501-235805,"On April 9, 2019, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990177583, to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by May 9, 2019, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990177598,4-Denied,"December 8, 2020",Case Was Denied,20210501-235805,"On December 8, 2020, we denied your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990177598.  We sent you a denial notice that explains why we denied your case and your options.  Please follow the instructions in the notice.  If you do not receive your denial notice by December 23, 2020, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990177633,4-Approved,"October 30, 2019",Card Was Mailed To Me,20210501-235805,"On October 30, 2019, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990177633, to the address you gave us.  If you do not receive your card by November 14, 2019, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990177738,9-Others,"March 4, 2020",Document Was Mailed,20210501-235805,"We mailed your document for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990177738. If you do not receive your document by March 4, 2020, please go to www.uscis.gov/e-request to request that we resend the document to you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990177892,1-Fingerprint-taken,"December 23, 2019",Fingerprints Taken,20210501-235805,"As of December 23, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990177892, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990178699,0-Received,"March 19, 2019",Fingerprint Fee Was Received,20210501-235805,"On March 19, 2019, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990178699. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990179174,2a-RFE,"July 29, 2020",RFE Responded,20210501-235805,"On July 29, 2020, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990179174.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990179174,4-Approved,"February 8, 2022",Case Was Approved,20220209-045508,"On February 8, 2022, we approved your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990179174.  We sent you an approval notice.  Please follow the instructions in the notice. If you do not receive your approval notice by February 23, 2022, please go to www.uscis.gov/e-request.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address.  "
1990179174,4-Approved,"February 10, 2022",Card Was Mailed To Me,20220211-060825,"On February 10, 2022, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990179174, to the address you gave us.  If you do not receive your card by February 25, 2022, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990179174,4-Approved,"February 14, 2022",Card Was Delivered,20220215-081518,"On February 14, 2022, the Post Office delivered your new card for Receipt Number WAC1990179174, to the address that you gave us.  The tracking number assigned is 9205590153708420805078.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990181115,1-Fingerprint-taken,"April 25, 2019",Fingerprints Taken,20210501-235805,"As of April 25, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990181115, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990182381,8-Rejected,"March 21, 2019",Rejected-Improperly Filed,20210501-235805,"On March 21, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990182381, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990182384,8-Rejected,"March 21, 2019",Rejected-Improperly Filed,20210501-235805,"On March 21, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990182384, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990182387,8-Rejected,"March 21, 2019",Rejected-Improperly Filed,20210501-235805,"On March 21, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990182387, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990182390,8-Rejected,"March 21, 2019",Rejected-Improperly Filed,20210501-235805,"On March 21, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990182390, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990182397,8-Rejected,"March 21, 2019",Rejected-Incorrect Fee,20210501-235805,"On March 21, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990182397, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990182532,1-Fingerprint-taken,"March 8, 2020",Fingerprints Taken,20210501-235805,"As of March 8, 2020, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990182532, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990182538,1-Fingerprint-taken,"March 8, 2020",Fingerprints Taken,20210501-235805,"As of March 8, 2020, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990182538, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990182574,0-Received,"March 22, 2019",Fingerprint Fee Was Received,20210501-235805,"On March 22, 2019, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990182574. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990182574,4-Approved,"June 28, 2021",New Card Is Being Produced,20210628-213341,"On June 28, 2021, we ordered your new card for Receipt Number WAC1990182574, and will mail it to the address you gave us. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990182574,4-Approved,"July 1, 2021",Card Was Mailed To Me,20210701-182814,"On July 1, 2021, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990182574, to the address you gave us.  If you do not receive your card by July 16, 2021, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990182574,4-Approved,"July 10, 2021",Card Was Delivered,20210711-083454,"On July 10, 2021, the Post Office delivered your new card for Receipt Number WAC1990182574, to the address that you gave us.  The tracking number assigned is 9205590153708608711849.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990182574,1-Fingerprint-taken,"December 29, 2021",Fingerprints Taken,20211230-075700,"As of December 29, 2021, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990182574, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990183490,8-Rejected,"March 22, 2019",Rejected-Old Version,20210501-235805,"On March 22, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990183490, because you used an old version of the form that we no longer accept.  We mailed your case back to you, including any supporting materials and the payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990185378,9-Others,"April 13, 2020",Notice Returned,20210501-235805,"On April 13, 2020, the Post Office returned a notice we sent you for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990185378, because they could not deliver it. This could have a serious effect on your case. Please go to www.uscis.gov/e-request to request a copy of the notice immediately. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990185419,8-Rejected,"March 25, 2019",Rejected-Incorrect Fee,20210501-235805,"On March 25, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990185419, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990185422,8-Rejected,"March 25, 2019",Rejected-Incorrect Fee,20210501-235805,"On March 25, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990185422, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990185425,8-Rejected,"March 25, 2019",Rejected-Incorrect Fee,20210501-235805,"On March 25, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990185425, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990185428,8-Rejected,"March 25, 2019",Rejected-Incorrect Fee,20210501-235805,"On March 25, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990185428, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990185653,9-Others,"September 4, 2020",Notice Returned,20210501-235805,"On September 4, 2020, the Post Office returned a notice we sent you for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990185653, because they could not deliver it. This could have a serious effect on your case. Please go to www.uscis.gov/e-request to request a copy of the notice immediately. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990185875,8-Rejected,"March 26, 2019",Rejected-Old Version,20210501-235805,"On March 26, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990185875, because you used an old version of the form that we no longer accept.  We mailed your case back to you, including any supporting materials and the payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990187137,9-Others,"November 9, 2019",Document Was Mailed,20210501-235805,"We mailed your document for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990187137. If you do not receive your document by November 9, 2019, please go to www.uscis.gov/e-request to request that we resend the document to you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990187471,4-Approved,"February 18, 2020",Card Was Mailed To Me,20210501-235805,"On February 18, 2020, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990187471, to the address you gave us.  If you do not receive your card by March 4, 2020, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990187544,1-Fingerprint-taken,"September 27, 2019",Fingerprints Taken,20210501-235805,"As of September 27, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990187544, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990187547,0-Received,"March 19, 2021",Case Was Transferred,20210501-235805,"On March 19, 2021, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990187547, to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by April 18, 2021, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990187547,4-Approved,"December 3, 2021",New Card Is Being Produced,20211204-085603,"On December 3, 2021, we ordered your new card for Receipt Number WAC1990187547, and will mail it to the address you gave us. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990187547,4-Approved,"December 6, 2021",Case Was Approved,20211207-082102,"On December 6, 2021, we approved your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990187547.  We sent you an approval notice.  Please follow the instructions in the notice. If you do not receive your approval notice by December 21, 2021, please go to www.uscis.gov/e-request.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address.  "
1990187547,4-Approved,"December 8, 2021",Card Was Mailed To Me,20211209-071448,"On December 8, 2021, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990187547, to the address you gave us.  If you do not receive your card by December 23, 2021, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990187547,4-Approved,"December 13, 2021",Card Was Delivered,20211214-071209,"On December 13, 2021, the Post Office delivered your new card for Receipt Number WAC1990187547, to the address that you gave us.  The tracking number assigned is 9205590153708615564872.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
