CaseNum,Status_Short,Date,Status,Generated_at,Desc
1990072713,4-Denied,2019-11-25,Case Was Denied,20210501-235805,"On November 25, 2019, we denied your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990072713.  We sent you a denial notice that explains why we denied your case and your options.  Please follow the instructions in the notice.  If you do not receive your denial notice by December 10, 2019, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990073109,4-Approved,2021-06-18,Card Was Delivered,20210618-212643,"On June 18, 2021, the Post Office delivered your new card for Receipt Number WAC1990073109, to the address that you gave us.  The tracking number assigned is 9205590153708608260385.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990074709,4-Approved,2019-07-01,Card Was Mailed To Me,20210501-235805,"On July 1, 2019, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990074709, to the address you gave us.  If you do not receive your card by July 16, 2019, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990076273,1-Fingerprint-taken,2019-08-30,Fingerprints Taken,20210501-235805,"As of August 30, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990076273, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990076337,1-Fingerprint-taken,2019-08-30,Fingerprints Taken,20210501-235805,"As of August 30, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990076337, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990076349,4-Denied,2019-07-19,Case Was Denied,20210501-235805,"On July 19, 2019, we denied your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990076349.  We sent you a denial notice that explains why we denied your case and your options.  Please follow the instructions in the notice.  If you do not receive your denial notice by August 3, 2019, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990076367,1-Fingerprint-taken,2019-08-30,Fingerprints Taken,20210501-235805,"As of August 30, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990076367, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990076437,1-Fingerprint-taken,2019-08-30,Fingerprints Taken,20210501-235805,"As of August 30, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990076437, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990076618,4-Approved,2022-02-01,Card Was Delivered,20220202-074440,"On February 1, 2022, the Post Office delivered your new card for Receipt Number WAC1990076618, to the address that you gave us.  The tracking number assigned is 9205590153708617598684.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990077233,8-Rejected,2018-12-07,Rejected-Improperly Filed,20210501-235805,"On December 7, 2018, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990077233, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990077618,1-Fingerprint-taken,2019-08-30,Fingerprints Taken,20210501-235805,"As of August 30, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990077618, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990077742,4-Approved,2021-05-15,Card Was Delivered,20210516-074024,"On May 15, 2021, the Post Office delivered your new card for Receipt Number WAC1990077742, to the address that you gave us.  The tracking number assigned is 9205590153708607021048.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990077745,4-Approved,2021-05-27,Card Was Mailed To Me,20210527-203923,"On May 27, 2021, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990077745, to the address you gave us.  If you do not receive your card by June 11, 2021, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990077748,4-Approved,2021-05-27,Card Was Mailed To Me,20210527-203923,"On May 27, 2021, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990077748, to the address you gave us.  If you do not receive your card by June 11, 2021, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990078952,4-Approved,2022-03-08,Card Was Delivered,20220309-093636,"On March 8, 2022, the Post Office delivered your new card for Receipt Number WAC1990078952, to the address that you gave us.  The tracking number assigned is 9205590153708421960134.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990079019,4-Approved,2019-11-04,Card Was Mailed To Me,20210501-235805,"On November 4, 2019, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990079019, to the address you gave us.  If you do not receive your card by November 19, 2019, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990079021,4-Approved,2019-11-04,Card Was Mailed To Me,20210501-235805,"On November 4, 2019, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990079021, to the address you gave us.  If you do not receive your card by November 19, 2019, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990079023,4-Approved,2019-11-04,Card Was Mailed To Me,20210501-235805,"On November 4, 2019, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990079023, to the address you gave us.  If you do not receive your card by November 19, 2019, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990079025,4-Approved,2019-11-04,Card Was Mailed To Me,20210501-235805,"On November 4, 2019, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990079025, to the address you gave us.  If you do not receive your card by November 19, 2019, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990079113,7-Withdrawn,2019-07-03,Withdrawal Acknowledged,20210501-235805,"On July 3, 2019, we received your request to withdraw your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990079113, and completed our review. We mailed you a Withdrawal Acknowledgment Notice. If you do not receive your Withdrawal Acknowledgment Notice by August 2, 2019, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990079385,4-Denied,2019-10-09,Case Was Denied,20210501-235805,"On October 9, 2019, we denied your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990079385.  We sent you a denial notice that explains why we denied your case and your options.  Please follow the instructions in the notice.  If you do not receive your denial notice by October 24, 2019, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990079388,4-Denied,2019-10-09,Case Was Denied,20210501-235805,"On October 9, 2019, we denied your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990079388.  We sent you a denial notice that explains why we denied your case and your options.  Please follow the instructions in the notice.  If you do not receive your denial notice by October 24, 2019, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990079439,1-Fingerprint-taken,2019-08-30,Fingerprints Taken,20210501-235805,"As of August 30, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990079439, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990079450,1-Fingerprint-taken,2019-08-30,Fingerprints Taken,20210501-235805,"As of August 30, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990079450, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990079480,1-Fingerprint-taken,2019-08-30,Fingerprints Taken,20210501-235805,"As of August 30, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990079480, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990080045,0-Received,2018-11-29,Case Was Received,20210501-235805,"On November 29, 2018, we received your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990080045, and sent you the receipt notice that describes how we will process your case.  Please follow the instructions in the notice.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990080048,0-Received,2018-12-11,Fingerprint Fee Was Received,20210501-235805,"On December 11, 2018, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990080048. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990080051,0-Received,2018-12-11,Fingerprint Fee Was Received,20210501-235805,"On December 11, 2018, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990080051. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990080164,4-Approved,2019-05-22,Card Was Mailed To Me,20210501-235805,"On May 22, 2019, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990080164, to the address you gave us.  If you do not receive your card by June 6, 2019, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990080167,1-Fingerprint-taken,2019-01-25,Fingerprints Taken,20210501-235805,"As of January 25, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990080167, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990080168,4-Approved,2019-06-17,Card Was Mailed To Me,20210501-235805,"On June 17, 2019, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990080168, to the address you gave us.  If you do not receive your card by July 2, 2019, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990080171,4-Approved,2019-06-17,Card Was Mailed To Me,20210501-235805,"On June 17, 2019, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990080171, to the address you gave us.  If you do not receive your card by July 2, 2019, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990080223,1-Fingerprint-taken,2019-05-25,Fingerprints Taken,20210501-235805,"As of May 25, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990080223, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990080648,1-Fingerprint-taken,2019-08-30,Fingerprints Taken,20210501-235805,"As of August 30, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990080648, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990080651,1-Fingerprint-taken,2019-08-30,Fingerprints Taken,20210501-235805,"As of August 30, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990080651, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990082023,1-Fingerprint-taken,2019-08-30,Fingerprints Taken,20210501-235805,"As of August 30, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990082023, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990082354,4-Approved,2022-01-10,Card Was Delivered,20220111-095739,"On January 10, 2022, the Post Office delivered your new card for Receipt Number WAC1990082354, to the address that you gave us.  The tracking number assigned is 9205590153708419306050.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990084159,1-Fingerprint-taken,2018-12-28,Fingerprints Taken,20210501-235805,"As of December 28, 2018, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990084159, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990084162,1-Fingerprint-taken,2018-12-28,Fingerprints Taken,20210501-235805,"As of December 28, 2018, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990084162, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990084165,1-Fingerprint-taken,2018-12-28,Fingerprints Taken,20210501-235805,"As of December 28, 2018, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990084165, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990084168,1-Fingerprint-taken,2018-12-28,Fingerprints Taken,20210501-235805,"As of December 28, 2018, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990084168, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990084445,1-Fingerprint-taken,2019-08-30,Fingerprints Taken,20210501-235805,"As of August 30, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990084445, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990084448,1-Fingerprint-taken,2019-08-30,Fingerprints Taken,20210501-235805,"As of August 30, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990084448, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990084451,1-Fingerprint-taken,2019-08-30,Fingerprints Taken,20210501-235805,"As of August 30, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990084451, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990084454,1-Fingerprint-taken,2019-08-30,Fingerprints Taken,20210501-235805,"As of August 30, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990084454, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990084515,1-Fingerprint-taken,2019-08-30,Fingerprints Taken,20210501-235805,"As of August 30, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990084515, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990084538,1-Fingerprint-taken,2019-08-30,Fingerprints Taken,20210501-235805,"As of August 30, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990084538, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990085228,8-Rejected,2018-12-14,Rejected-Incorrect Fee,20210501-235805,"On December 14, 2018, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990085228, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990085716,4-Denied,2021-10-07,Case Was Denied,20211007-203305,"On October 7, 2021, we denied your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990085716.  We sent you a denial notice that explains why we denied your case and your options.  Please follow the instructions in the notice.  If you do not receive your denial notice by October 22, 2021, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990085724,8-Rejected,2018-12-17,Rejected-Improperly Filed,20210501-235805,"On December 17, 2018, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990085724, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990086872,4-Approved,2019-05-31,Card Was Mailed To Me,20210501-235805,"On May 31, 2019, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990086872, to the address you gave us.  If you do not receive your card by June 15, 2019, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990086875,4-Approved,2019-05-31,Card Was Mailed To Me,20210501-235805,"On May 31, 2019, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990086875, to the address you gave us.  If you do not receive your card by June 15, 2019, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990087482,1-Fingerprint-taken,2019-08-30,Fingerprints Taken,20210501-235805,"As of August 30, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990087482, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990088336,4-Approved,2021-05-10,Card Was Delivered,20210510-210731,"On May 10, 2021, the Post Office delivered your new card for Receipt Number WAC1990088336, to the address that you gave us.  The tracking number assigned is 9205590153708606797982.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990088352,4-Approved,2019-06-03,Card Was Mailed To Me,20210501-235805,"On June 3, 2019, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990088352, to the address you gave us.  If you do not receive your card by June 18, 2019, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990088355,4-Approved,2019-06-03,Card Was Mailed To Me,20210501-235805,"On June 3, 2019, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990088355, to the address you gave us.  If you do not receive your card by June 18, 2019, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990088409,4-Approved,2022-02-23,Card Was Delivered,20220224-053058,"On February 23, 2022, the Post Office delivered your new card for Receipt Number WAC1990088409, to the address that you gave us.  The tracking number assigned is 9205590153708618755963.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990088412,4-Approved,2022-02-23,Card Was Delivered,20220224-053058,"On February 23, 2022, the Post Office delivered your new card for Receipt Number WAC1990088412, to the address that you gave us.  The tracking number assigned is 9205590153708618769380.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990088415,4-Approved,2022-02-23,Card Was Delivered,20220224-053058,"On February 23, 2022, the Post Office delivered your new card for Receipt Number WAC1990088415, to the address that you gave us.  The tracking number assigned is 9205590153708618755710.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990089945,8-Rejected,2018-12-19,Rejected-Incorrect Fee,20210501-235805,"On December 19, 2018, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990089945, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990091568,4-Approved,2021-05-11,Card Was Mailed To Me,20210512-065736,"On May 11, 2021, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990091568, to the address you gave us.  If you do not receive your card by May 26, 2021, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990091571,4-Approved,2021-05-11,Card Was Mailed To Me,20210512-065736,"On May 11, 2021, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990091571, to the address you gave us.  If you do not receive your card by May 26, 2021, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990091574,4-Approved,2021-05-11,Card Was Mailed To Me,20210512-065736,"On May 11, 2021, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990091574, to the address you gave us.  If you do not receive your card by May 26, 2021, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990091577,4-Approved,2021-05-11,Card Was Mailed To Me,20210512-065736,"On May 11, 2021, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990091577, to the address you gave us.  If you do not receive your card by May 26, 2021, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990091743,8-Rejected,2018-12-20,Rejected-Improperly Filed,20210501-235805,"On December 20, 2018, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990091743, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990091746,8-Rejected,2018-12-20,Rejected-Improperly Filed,20210501-235805,"On December 20, 2018, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990091746, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990091748,8-Rejected,2018-12-20,Rejected-Improperly Filed,20210501-235805,"On December 20, 2018, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990091748, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990091750,8-Rejected,2018-12-20,Rejected-Improperly Filed,20210501-235805,"On December 20, 2018, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990091750, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990093046,8-Rejected,2018-12-21,Rejected-Incorrect Fee,20210501-235805,"On December 21, 2018, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990093046, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990093329,1-Fingerprint-taken,2019-08-30,Fingerprints Taken,20210501-235805,"As of August 30, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990093329, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990096442,4-Approved,2019-05-31,Card Was Mailed To Me,20210501-235805,"On May 31, 2019, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990096442, to the address you gave us.  If you do not receive your card by June 15, 2019, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990097433,4-Approved,2019-10-07,Card Was Mailed To Me,20210501-235805,"On October 7, 2019, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990097433, to the address you gave us.  If you do not receive your card by October 22, 2019, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990097436,4-Approved,2019-10-07,Card Was Mailed To Me,20210501-235805,"On October 7, 2019, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990097436, to the address you gave us.  If you do not receive your card by October 22, 2019, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990098882,8-Rejected,2018-12-28,Rejected-Incorrect Fee,20210501-235805,"On December 28, 2018, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990098882, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990098885,8-Rejected,2018-12-28,Rejected-Incorrect Fee,20210501-235805,"On December 28, 2018, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990098885, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990098888,8-Rejected,2018-12-28,Rejected-Incorrect Fee,20210501-235805,"On December 28, 2018, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990098888, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990100943,0-Received,2021-07-29,Case Was Transferred,20210730-073332,"On July 29, 2021, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990100943, to another office for processing and sent you a transfer notice. The notice explains why we transferred your case. Please follow the instructions in the notice. If you do not receive your notice by August 28, 2021, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990100946,0-Received,2021-07-29,Case Was Transferred,20210730-073332,"On July 29, 2021, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990100946, to another office for processing and sent you a transfer notice. The notice explains why we transferred your case. Please follow the instructions in the notice. If you do not receive your notice by August 28, 2021, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990100964,2a-RFE,2019-07-09,RFE Responded,20210501-235805,"On July 9, 2019, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990100964.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990104585,1-Fingerprint-taken,2019-08-30,Fingerprints Taken,20210501-235805,"As of August 30, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990104585, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990104587,1-Fingerprint-taken,2019-08-30,Fingerprints Taken,20210501-235805,"As of August 30, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990104587, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
